,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
1059,4.0,7.0,425.0,811.0,lainnya,16500000000.0,0,"dijual cepat!!! belakang rs pelni, dekat akses toll, harga nego",Palmerah,1,0,0,3500.0,1.0,0
1061,6.0,7.0,1000.0,436.0,Rumah,15000000000.0,0,"dijual rumah mewah di palmerah jakarta barat
sangat strategis - buktikan!
• 1.5 km dari dpr
• 850 meter ke toll dalam kota
• 800 meter ke jalan s.parman gatot subroto.
• 3 km dari semanggi
• sangat dekat dan cepat ke mall - mall ternama : plasa senayan, senayan city, mall taman anggrek, mall central park, dll.",Palmerah,1,0,1,3500.0,4.0,0
1063,3.0,4.0,80.0,70.0,Rumah,1380000000.0,1,"rumah ready stock 2 lantai di cluster cendana prime bintaro.
di jual rumah berkualitas di bintaro tangerang selatan dengan akses sangat strategis dan legalitas aman:

1. shm perkavling
2. imb perunit (satuan)",Palmerah,1,0,0,3500.0,2.0,0
1064,4.0,5.0,130.0,120.0,lainnya,1750000000.0,0,"alamat : jl. kemanggisan jaya
l. tanah : 120 m2 (9 x 13)
l. bangunan : 130 m2
tingkat : 1.5 lantai
hadap : timur",Palmerah,1,0,0,3500.0,2.0,0
1065,18.0,26.0,450.0,230.0,Rumah,6200000000.0,0,"for sale:
rumah kost baru 25 kamar tidur lokasi istimewa di kemanggisan, palmerah, jakarta barat

spesifikasi:
- lt 230 m2",Palmerah,1,0,0,3500.0,2.0,0
1066,3.0,3.0,21.0,21.0,Rumah,450000000.0,0,"rumah 2 lantai dengan 2 kamar tidur dilantai 2,dan 2 kamar mandi atas bawah.

15 menit ke pasar tanah abang

bebas banjir

dekat ke sekolah

dekat ke pasar

air pam

listrik 1300 token listrik",Palmerah,1,0,0,3500.0,2.0,0
1067,3.0,3.0,200.0,470.0,Rumah,5500000000.0,0,"dijual rumah tua
  ls 470 meter
  turun harga",Palmerah,1,0,0,3500.0,2.0,0
1068,4.0,4.0,120.0,180.0,Rumah,4000000000.0,1,"di jual rumah 2 lantai 
luas tanah 180m2
luas bangunan 120
sertifikat shgb
3 kamar tidur",Palmerah,1,0,0,3500.0,2.0,0
1069,4.0,4.0,88.0,67.0,Rumah,1576000000.0,0,"terlaris rumah milenial pik 2 utara jakarta! termurah
dibangun oleh developer terintegrasi dan terpercaya, agung sedayu grup yang berkolabirasi dengan salim grup.
keunggulan rumah milenial pik 2:
- terletak dikota mandiri pik 2
- jaminan bebas banjir",Palmerah,1,0,0,3500.0,2.0,0
1070,11.0,29.0,472.0,135.0,lainnya,4500000000.0,0,"28 kamar tidur kos, hanya masuk motor, lokasi blkg kampus binus yg rame sekali, air tanah bening",Palmerah,1,0,0,3500.0,4.0,0
1071,3.0,4.0,82.0,82.0,Rumah,760000000.0,0,"siap huni, ready, kondisi rumah bagus dan terawat lokasi strategis, lingkungan ramai, keamanan 24 jam:

ukuran: 4.5x15
bangunan:82 m2
tanah: 82 m2",Palmerah,1,0,0,3500.0,4.0,0
1072,4.0,5.0,200.0,235.0,Rumah,5200000000.0,0,"harga 6,75m nego
harga per meter 29.348.000

luas tanah 235 m2
bangunan 1,5 lantai

bisa parkir sampai dengan 4 mobil

rumah kondisi bagus terawat siap huni
area strategis

dekat ke sekolah regina pacis dekat ke mall2 ternama seperti taman anggrek, central park ,gi dan plaza indonesia

akses tol dekat depan komplek
akses tol pluit tangerang dan cawang
diapit dua hotel ibis dan santika
dekat dengan 2 pom bensin
bebas banjir

lantai 1 : 3 kamar tidur dan 2 kamar mandi
lantai 2 : 1kamar tidur, 1kamar kosong untung gudang dan jemuran yg luas

garasi ada
listrik 4000wattt

rute praktis :
12 menit ke komplek dpr mpr ri
3 menit ke hotel santika jakbar
3 menit ke hotel ibis slipi
6 menit ke jalan letjen s parman
4 menit ke rs bhakti sosial
4 menit ke hotel blue sky petamburan
4 menit ke rs pelni",Palmerah,1,0,1,3500.0,4.0,0
1073,4.0,6.0,180.0,315.0,lainnya,6250000000.0,1,"palmerah jakarta barat  
id 240321.2
shm
lt 315
lb 180
5 kamar tidur
3 kamar mandi
2 lantai
listrik 3500 + pdam
non furnish, teras, garasi, carport, garden, bebas banjir, luas jalan akses 1 mobil, lokasi strategis
price : 6.250.000.000",Palmerah,1,0,1,3500.0,4.0,0
1074,4.0,5.0,200.0,470.0,lainnya,7000000000.0,1,"lt 470/200m2, (12,5x38), hitung tanah doang, shm, lokasi : deket ke pasar palmerah, deket palmerah residence dan jdc > jakarta desain center, jl. palmerah utara, harga 15jt/m2 x 470 = 7 milyar nego",Palmerah,1,0,0,3500.0,4.0,0
1075,4.0,5.0,221.0,150.0,Rumah,4000000000.0,0,"dijual murah rumah lokasi strategis di jalan nangka, jakarta barat

alamat : jl nangka, jatipulo, palmerah, jakarta barat, 11430

luas tanah : 150m2 (10mx15m)",Palmerah,1,0,0,3500.0,4.0,0
1076,34.0,34.0,600.0,870.0,lainnya,32000000000.0,1,"kost daerah premium palmerah utara, dekat stasiun palmerah, parkir luas, meteran listrik masing masing kamar, kondisi baru gress, 4 lantai, luas tanah 870m2, sertifikat shm - sertifikat hak milik, 33kt, 33km, listrik 10000 watt, lebar jalan 4 mobil. mohon sebutkan ga20143-cs saat menghubungi kami.",Palmerah,1,0,0,3500.0,3.0,0
1077,7.0,11.0,1000.0,510.0,Rumah,20000000000.0,0,"dijual rumah di komplek kijang kencana, slipi - kemanggisan, jakarta barat
(posisi di hook)
land 510 m2
building 1000 m2
jumlah lantai: 4",Palmerah,1,0,0,3500.0,3.0,0
1078,4.0,4.0,300.0,150.0,Rumah,5000000000.0,1,"dijual/disewakan rumah di tomang, bangunan baru
jl tomang asli, palmerah, jakarta barat 11430
ada 2 rumah bersebelahan
- luas tanah : 150m2
- luas bangunan : 300m2
- jumlah lantai : 3
- kamar tidur : 3
- kamar mandi : 3
- shm
- akses jalan 2 mobil lebar
harga jual : 5m
harga sewa :150jt/thn",Palmerah,1,0,0,3500.0,3.0,0
1079,3.0,5.0,264.0,147.0,lainnya,5000000000.0,0,"jl abadi iii  gerlong
corner
lt :   147m  
lb:   264 m
lebar muka : 25 x 19",Palmerah,1,0,0,3500.0,3.0,0
1080,19.0,17.0,400.0,650.0,Ruko,24500000000.0,0,"dijual : properti langka, palmerah, dekat sekolah, ada kos mewah+kantin+ruko, zona komersil, jakarta barat",Palmerah,1,0,0,3500.0,3.0,0
1081,4.0,6.0,200.0,235.0,Rumah,6750000000.0,0,"rumah di ks tubun, slipi, palmerah, jakarta barat

luas tanah 235m2
luas bangunan -+ 200m2
parkiran untuk 4 mobil
5 kamar tidur dan 3 kamar mandi
rumah 1.5 lantai
harga 6.750.000.000 nego

hubungi
piter tham",Palmerah,1,0,0,3500.0,3.0,0
1082,3.0,3.0,1292.0,1292.0,Rumah,49096000000.0,0,"kode :14515 ad

luas tanah 1.292 meter
3 kavling 
rumah tua hitung tanah",Palmerah,1,0,0,3500.0,3.0,0
1084,9.0,16.0,750.0,800.0,lainnya,18000000000.0,0,"luas tanah (lt): 750 m²
luas bangunan (lb): 800 m²
lebar depan: 18 m (bentuk letter l)
jumlah lantai: 2 lantai:
5 kamar tidur (lt.1)
10 kamar tidur (lt.2):
4 kamar mandi (lt.1)
4 kamar mandi (lt.2)",Palmerah,1,0,0,3500.0,2.0,0
1085,72.0,72.0,560.0,560.0,Rumah,15000000000.0,0,"dijual rumah kost full furnished dengan harga sangat murah dan ekonomis.

kost ini memiliki fasilitas yang sangat lengkap seperti :
springbad, meja + kursi, lemari,ac, parkir, cctv dan fasilitas lainya.",Palmerah,1,0,0,3500.0,2.0,0
1086,5.0,5.0,200.0,675.0,Rumah,4200000000.0,0,"dijual cepat rumah lama hitung tanah di palmerah
dengan spesifikasi sebagai berikut :
  luas tanah : 675 meter
luas bangunan : 200 meter",Palmerah,1,0,0,3500.0,2.0,0
1087,18.0,25.0,700.0,1080.0,Rumah,15500000000.0,0,"#k030
- listrik token 2200kva setiap kamar/bangunan
- tambahan 1 unit rumah sewa 2 k.tidur, 1 k. mandi
- 1 unit bangunan cafe (kondisi tersewa)
- 1 unit bangunan toko (kondisi tersewa)",Palmerah,1,0,0,3500.0,2.0,0
1088,15.0,17.0,350.0,180.0,Rumah,4200000000.0,1,"dijual rumah palmerah
jakarta barat
lt 180 m²
lt  350m²
kt  16
km 14
6600 watt
shm
ac 16 unit
10 x 18 m
2 1/2 lantai",Palmerah,1,0,0,3500.0,2.0,0
1089,3.0,5.0,,420.0,lainnya,5000000000.0,0,"lelang cessie
tidak bisa kpr",Palmerah,1,0,0,3500.0,2.0,0
1090,11.0,23.0,700.0,1080.0,lainnya,15500000000.0,0,"dijual tanah dan bangunan (kost)
palmerah - jakarta barat 

lt : 1.080m2
lb : 700m2",Palmerah,1,0,0,3500.0,2.0,0
1091,4.0,5.0,690.0,368.0,lainnya,25000000000.0,0,"elite luxury mansion di
jl madrash keb lama rawabelong, palmerah, jakarta barat 
harga 25m nego

lt. = 368 m2",Palmerah,1,0,0,3500.0,2.0,0
1092,2.0,4.0,160.0,83.0,Rumah,730000000.0,0,"dijual rumah lokasi strategis, bebas banjir, 2 lantai, luas tanah 83m2, 3kt, 1km, listrik 1300watt, hadap selatan, lebar jalan tidak masuk mobil. mohon sebutkan ga15069-br saat menghubungi kami.

harga dan ketersediaan properti ini bisa berubah sewaktu-waktu tanpa  pemberitahuan terlebih dahulu. harap hubungi kami untuk mendapat harga  dan informasi ketersediaan terkini.",Palmerah,1,0,0,3500.0,2.0,0
1093,25.0,23.0,700.0,1080.0,Rumah,15500000000.0,1,"di jual murah rumah kost, rumah kontrakan, café, toko di palmerah jakarta barat. harga di bawah harga pasaran sekitar. sangat prospek dan aman untuk investasi .
lokasi sangat strategis di pinggir jalan raya yg di lalui angkutan umum.
akses jalan lebar lebih dari 2 mobil. imb peruntukan untuk komersil. area tanah masih luas dapat di kembangkan untuk penambahan rumah kost. semua unit dalam keadaan produktif / tersewa. kamar kost cukup luas bisa untuk 2 orang / kamar.


spesifikasi :
lt / lb : 1080 / 700 m2
dimensi : 17,3 x 62,42 m
kt / km : 22 / 24
lantai : 2
carport : 15 mobil
tlp : 1 line
ac : semua kamar terdapat ac dan kamar mandi di dalam
internet / wifi : ada
listrik : 47500 watt (token)
air : jetpum
hadap : barat & selatan
surat : shm, imb komersil, pbb

selling point :
lokasi strategis di pinggir jalan raya yg di lalui angkutan umum
dekat kampus bina nusantara
dekat area kuliner segala macam makanan, dekat atm, perkantoran
dekat ke mall, supermarket, pasar tradisional
keamanan 24 jam
bebas banjir

harga : 15,5 m ( nego )",Palmerah,1,0,0,3500.0,2.0,0
1094,6.0,6.0,313.0,220.0,Rumah,11000000000.0,1,"jual rumah di komplek pln slipi 1lantai sertifikasi hgb.

luas tanah: 313 m2
luas bangunan: 220 m2
lantai: 1",Palmerah,1,0,0,3500.0,2.0,0
1095,11.0,11.0,800.0,420.0,Rumah,12500000000.0,0,"bangunan ini berada di jl. pln. kemanggisan palmerah. rumah siap huni, terawat, lingkungan aman, nyaman. bangunan 2 lantai dengan 11 kamar tidur, 11 kamar mandi, tersedia dapur, carport untuk 1 mobil. luas tanah 420 m2 (20 x 22 m) dan luas bangunan 800 m2. lokasi strategis dekat universitas binus",Palmerah,1,0,0,3500.0,2.0,0
1096,6.0,8.0,690.0,368.0,lainnya,26500000000.0,0,"elite luxury mansion di rawabelong jakarta barat

lt/lb: 368m2 / 690m2

listrik: 11.000",Palmerah,1,0,0,3500.0,2.0,0
1097,5.0,9.0,200.0,260.0,Rumah,5500000000.0,1,"dijual rumah bangunan mewah di komplek pajak kemanggisan, palmerah, jakarta barat
luas tanah : 260 m2
luas bangunan : 200 m2
lantai : 2
kamar tidur : 7
kamar mandi : 3
sertifikasi : shm
harga : 5.500.000.000, nego",Palmerah,1,0,0,3500.0,2.0,0
1098,8.0,10.0,100.0,127.0,lainnya,1350000000.0,1,"pusat kota bandung
jl.terusan leuwianyar (daerah terminal leuwipanjang)
lt 127 mtr lb 100 mtr
lebar muka 17 meter
shm &imb",Palmerah,1,0,0,3500.0,2.0,0
1099,73.0,73.0,560.0,560.0,Rumah,15000000000.0,0,"dijual rumah kost binus syahdan 71 kamar full furnished jakarta barat

kamar kost 71 kamar dan 71 kamar mandi, boleh di cek langsung ke lokasinya di binus syahdan! daerah penuh sangat cocok untuk investasi rumah kost!! full furnished sudah termasuk meja, lemari, ac, dan toilet. hanya tinggal dijalankan dan dilanjutkan",Palmerah,1,0,0,3500.0,2.0,0
1100,31.0,28.0,550.0,286.0,lainnya,10600000000.0,0,"siap huni, ready, kondisi kos-kosan bagus dan terawat lokasi strategis, lingkungan ramai, keamanan 24 jam:

ukuran:
bangunan: 550 m2
tanah: 286 m2",Palmerah,1,0,0,3500.0,2.0,0
1101,6.0,6.0,150.0,50.0,Rumah,1300000000.0,0,"dijual rumah rawabelong palmerah jakarta barat
lt 50 m²
lb 150 m²
kt 4 km 4
dimensi null
rp 1,300,000,000
ppjb
hadap timur",Palmerah,1,0,0,3500.0,2.0,0
1102,6.0,9.0,200.0,329.0,Rumah,9000000000.0,0,"dijual cepat rumah dekat slipi jaya mall kemanggisan ilir jakarta barat

di renovasi cocok utk usaha konveksi, rumah kantor dan kos-kosan, dilewati mikrolet m24. lokasi dekat slipi jaya mall dan hotel mega anggrek.",Palmerah,1,0,0,3500.0,2.0,0
1103,6.0,8.0,410.0,270.0,lainnya,9000000000.0,1,"id 260421.2
shm
lt 270
lb 410
6 kamar tidur",Palmerah,1,0,0,3500.0,2.0,0
1104,6.0,6.0,356.0,86.0,lainnya,3000000000.0,1,"jl tanjung
jatipulo
palmerah
jakarta barat
luas tanah ; 86 m2
luas bangunan : 356 m2
3.5 lantai
shm",Palmerah,1,0,0,3500.0,3.0,0
1105,4.0,11.0,250.0,410.0,Rumah,12000000000.0,1,"dijual rumah tua hitung tanah di slipi, hanya 300m dekat exit pintu tol slipi

lt 410m2
listrik 3500 token
air tanah
hadap utara
status shm
kt 10
km 3
carport 2mobil
depan jalan akses 2mobil
harga 12m nego

hub
roger
brighton tjd
089631302466",Palmerah,1,0,0,3500.0,3.0,0
1106,26.0,26.0,450.0,227.0,Rumah,5250000000.0,1,"dijual rumah kos2 an 25kamar di pingggir jalan raya di sekitar kemanggisan, palmerah, jakarta barat.
(kode rmrg999)
  lt 227(127m2 shm +100m2 hgb)
lb 450m2",Palmerah,1,0,0,3500.0,3.0,0
1107,8.0,9.0,900.0,540.0,Rumah,13000000000.0,0,"rumah di rawabelong jakarta barat 

- luas tanah 540m2-+
- luas bangunan 900-+
- 4 rumah, 1 cafe, 1 angkringan.",Palmerah,1,0,0,3500.0,3.0,0
1110,48.0,47.0,2000.0,574.0,lainnya,25500000000.0,0,"dijual cepat condotel dengan luas 35x16 574m bambu selatan jakarta barat

bangunan 3,5 lantai
luas tanah : 574m (35x16)
luas bangunan : 2000m",Palmerah,1,0,0,3500.0,3.0,0
1112,5.0,7.0,690.0,368.0,Rumah,18999999999.0,0,"rumah elite luxury mansion .
palmerah jakarta barat.

spesifikasi",Palmerah,1,0,0,3500.0,3.0,0
1113,6.0,6.0,240.0,150.0,lainnya,3850000000.0,1,"lokasi strategis
dekat kemana saja
2 lantai
hadap utara
hgb",Palmerah,1,0,0,3500.0,3.0,0
1114,6.0,6.0,1000.0,436.0,Rumah,15000000000.0,0,"dijual cepat!
rumah mewah cluster palmerah residence
cluster exclusive
bebas banjir 100%
lt. 436 m2
lb. 1000 m2
4.5 lantai
4+2 kt
5+1 km
dapur basah + dapur kering
garasi 7 mobil
carport 5 mobil
listrik 23rb
full furnished mewah
harga 15 m nego

hubungi:
jemmy",Palmerah,1,0,0,3500.0,4.0,0
1115,6.0,5.0,1000.0,436.0,Rumah,15000000000.0,1,"dijual rumah mewah dalam komplek eksklusif palmerah residence ( hanya 50 rumah)
lokasi: jl. palmerah utara, jakarta barat
spesifikasi :
- luas tanah 436 m2
- luas bangunan 1000m2
- 4.5 lantai
- 4 + 1 kamar
- 5 kamar mandi
- dapur basah / kering
- parkir bisa 10 mobil
- spek material mewah
- full furnished
- lingkungan sangat privat, dan aman
- sertifikasi: sertifikat hak milik",Palmerah,1,0,0,3500.0,4.0,0
1116,4.0,9.0,148.0,274.0,lainnya,6000000000.0,1,"id 150321.6
shm
lt 274
lb 148
8 kamar tidur",Palmerah,1,0,0,3500.0,4.0,0
1117,4.0,6.0,441.0,322.0,Rumah,8000000000.0,0,"siap huni, ready, kondisi rumah bagus dan terawat lokasi strategis, lingkungan ramai, keamanan 24 jam:

spesifikasi:
ukuran: 21 x 15.5
bangunan: 441 m2",Palmerah,1,0,0,3500.0,4.0,0
1118,5.0,6.0,760.0,380.0,lainnya,11000000000.0,1,"id 220321.1
shm
lt 380
lb 760
5 kamar tidur",Palmerah,1,0,0,3500.0,4.0,0
1119,4.0,5.0,250.0,352.0,Rumah,11500000000.0,1,"dijual rumah 2 lantai, layak huni. bebas banjir, lokasi dekat dengan wisma slipi.
luas tanah : 352m2
luas bangunan: 250m2
kamar tidur : 4+2
kamar mandi : 3+1
listrik : 5.500w dan 2.200watt
shm, imb lengkap",Palmerah,1,0,0,3500.0,2.0,0
1120,29.0,27.0,660.0,477.0,lainnya,20100000000.0,0,"property : office/resto dan kostan 

ukuran:
luas tanah: 477
luas bangunan: 660",Palmerah,1,0,0,3500.0,2.0,0
1121,5.0,8.0,300.0,500.0,lainnya,85000000000.0,1,"id 210421.9
shm
lt 500
lb 300
7 kamar tidur",Palmerah,1,0,0,3500.0,2.0,0
1122,5.0,8.0,500.0,883.0,Rumah,37000000000.0,0,"rumah tua di palmerah utara, sangat strategis, dekat perempatan slipi, pintu tol, cocok untuk kantor, hotel, dll",Palmerah,1,0,0,3500.0,2.0,0
1123,72.0,72.0,560.0,980.0,Rumah,15000000000.0,0,"dijual rumah kost-kosan, tempat aman nyaman dan bersih, banyak sekali peminat yang mau kost, dari kalangan karyawan, dan mahasiswa/siswi, pembisnin dll.
lokasi sangat ramai pengunjung, sangat strategis sekali di jalan kh syahdan kemanggisan palmerah jakarta barat, dan aksesnya yang sangat dekat jalan raya, dekat kawasan bisnis, dekat pusat perbelanjaan.

fasilitas:",Palmerah,1,0,0,3500.0,2.0,0
1125,4.0,7.0,1.0,910.0,Rumah,18000000000.0,0,"kondisi rumah perlu perbaikan / dibangun ulang..
lokasi di depan jalan raya..
dekat kampus binus...

luas tanah = 910m;",Palmerah,1,0,0,3500.0,2.0,0
1127,7.0,20.0,1.0,100.0,Rumah,3000000000.0,0,"dijual rumah kos-kosan kemandoran palmerah jakarta barat.

spesifikasi.

* lt. 100m2",Palmerah,1,0,0,3500.0,2.0,0
1129,71.0,71.0,560.0,560.0,Rumah,15000000000.0,0,"dijual murah dan cepat rumah kost dengan harga yang sangat ekonomis.

lokasi sangat strategis dekat dengan tol dalam kota, pusat pembelanjaan seperti : central park, citraland, roxy, slipi jaya, taman anggrek.
universitas seperti : trisakti, universitas taruma negara. universitas binus.",Palmerah,1,0,1,3500.0,4.0,0
1130,4.0,71.0,201.0,80.0,Ruko,6500000000.0,1,"*dijual ruko 3 1/3 lantai di palmerah, aset pribadi bank cimb niaga di palmerah, jakarta barat.*
(kode rmrg723)

lt 5x20 (100)m2
lb (201)m2
surat shgb
km 3
listrik 3500w
3 1/3lantai
air pam
hadap barat
carport 4mbl
row jalan 4mbl

*harga 6,5m* (nego)

hub
roger
brighton akasia
089631302466",Palmerah,1,0,0,3500.0,4.0,0
1131,9.0,8.0,900.0,540.0,Rumah,13000000000.0,1,"dijual : 
rumah cocok untuk usaha atau kos-kosan. 
alamat : rawabelong, jakarta barat.
- luas tanah 540 m2
- luas bangunan  900 m2
                               
- 4 rumah, 1 cafe, 1 angkringan.
- surat shm
- bangunan 2 lantai 
- carpot 4 mobil 
- kamar 7 ( ada 3 paviliun ) 
- kamar pembantu 1 
- kamar mandi 8
- dapur di setiap bangunan",Palmerah,1,0,0,3500.0,4.0,0
1132,2.0,3.0,1.0,470.0,Rumah,7100000000.0,0,"rumah hitung tanah saja di lokasi strategis di palmerah jakarta barat.
dekat palmerah residence.
cocok untuk usaha.

proses kpr dan cash akan dibantu.",Palmerah,1,0,0,3500.0,1.0,0
1133,72.0,72.0,560.0,1000.0,Rumah,15000000000.0,0,"dijual rumah kost-kosan, tempat aman nyaman dan bersih, banyak sekali peminat yang mau kost, dari kalangan karyawan, dan mahasiswa/siswi, pembisnin dll.
lokasi sangat ramai pengunjung, sangat strategis sekali di jalan kh syahdan kemanggisan palmerah jakarta barat, dan aksesnya yang sangat dekat jalan raya, dekat kawasan bisnis, dekat pusat perbelanjaan.
fasilitas:
- internet wifi",Palmerah,1,0,0,3500.0,1.0,0
1134,72.0,72.0,980.0,980.0,Rumah,15000000000.0,0,"dijual rumah kost kawasan binus syahdan jakarta barat.
lokasi sangat strategis dekat dengan jalan raya, tempat makanan, kampus, rumah sakit, tempat ibadah hingga mall pusat di jakarta, kawasan tempat bisnis dlln.
fasilitas kost :
- kamar 71",Palmerah,1,0,0,3500.0,1.0,0
1135,3.0,3.0,64.0,32.0,lainnya,950000000.0,0,"new townhouse siap huni kebon jeruk, jakarta barat

 siap huni. 

spesifikasi:",Palmerah,1,0,0,3500.0,1.0,0
1139,3.0,3.0,64.0,32.0,lainnya,950000000.0,1,"new townhouse siap huni kebon jeruk, jakarta barat
sisa 7 unit sudah siap huni.
spesifikasi:
surat lengkap sertifikat/shm + imb
luas tanah 32m2
luas bangunan 64m2
garasi 1 mobil
akses mobil
listrik 2200 watt
air jetpump
atap baja ringan + genteng beton
dinding hebel
lantai keramik 60x60
pintu kayu marsawa
kamar mandi closed duduk
plafond holo + gypsum
2 kamar tidur
2 kamar mandi
dapur
ruang tamu
ruang cuci/jemur atau void",Palmerah,1,0,0,3500.0,2.0,0
1140,2.0,4.0,160.0,82.0,Rumah,715000000.0,0,"property : rumah tinggal (no.3)
id: 18032021,2
alamat property: jl.ks tubun 1 (masuk gang 50meter dari samping hotel bimo). kel kota bambu selatan. jakarta barat
luas tanah: 82",Palmerah,1,0,0,3500.0,2.0,0
1141,5.0,5.0,200.0,107.0,Rumah,2600000000.0,0,"rumah baru indent 5.bulan kbn jeruk jakarta barat

lt/lb.  107/200m+/-
kt/km. 4/4
carport 1",Palmerah,1,0,0,3500.0,2.0,0
1142,3.0,3.0,72.0,36.0,Rumah,1000000000.0,1,"rumah baru rawabelong murah strategis jakarta barat
luas tanah 36m
luas bangunan. 72m
kamar tidur 2
kamar mandi 2
surat ajb, bisa naik sertifikat
hrg. 1m
jln 1 mobil longgar
carport 2
ruang masak lantai dasar
09",Palmerah,1,0,0,3500.0,2.0,0
1143,3.0,4.0,160.0,83.0,Rumah,765000000.0,1,"want to sell
rumah di jalan ks tubun


luas tanah: 83
luas bangunan: 160
listrik: 1.200
kamar tidur: 3
kamar mandi: 1
jumlah lantai: 2

full furnished
sertifikat: akta jual beli (dapat dinaikan shm)

harga: 765jt",Palmerah,1,0,0,3500.0,2.0,0
1144,3.0,4.0,80.0,78.0,Rumah,890000000.0,0,"rumah mewah termurah di bintaro jaya


kpr bank: bisa
kpr pribadi: bisa",Palmerah,1,0,0,3500.0,2.0,0
1145,3.0,5.0,85.0,45.0,Rumah,950000000.0,0,"rumah 2 lantai tdk msk mobil rawabelong jakarta barat

luas tanah 45m
bangunan 85m
kamar tidur 4",Palmerah,1,0,0,3500.0,2.0,0
1147,3.0,4.0,120.0,75.0,Rumah,2200000000.0,1,"dijual rumah palmerah
jakarta barat
lt  75 m²
lb  120 m²
kt  3
km 2
3500 watt
shm
ac 3 unit
2 lantai
5 x 15 m",Palmerah,1,0,0,3500.0,2.0,0
1148,3.0,4.0,50.0,60.0,lainnya,600000000.0,0,"cluster 2lt yg berlokasikan di bsd.

kamar tidur: 3
kamar mandi: 2",Palmerah,1,0,0,3500.0,2.0,0
1149,18.0,26.0,450.0,230.0,Rumah,5250000000.0,0,"rumah kost baru 25 kamar tidur di kemanggisan, palmerah, jakarta barat

spesifikasi:
luas tanah 230 m²
luas bangunan 450 m²",Palmerah,1,0,0,3500.0,2.0,0
1150,6.0,13.0,200.0,134.0,Rumah,1900000000.0,0,"bismillah
dijual rumah kos palmerah jakbar
bangunan 2 lantai 

lt : 134 lb : 200",Palmerah,1,0,0,3500.0,2.0,0
