,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
34,2,3,100.0,96.0,Rumah,1313000000,1,"['cinere hills rivera', 'jl. bandung, cinere  - pondok cabe. pondok cabe ilir, kec. pamulang', 'kota tangerang selatan, banten', none, '• type 2lantai lt/lb 96/100 (8×12)', 'harga mulai rp. 1.313.000.000,-', none, '• type 2lantai lt/lb 84/90 (7×12)', 'harga mulai rp. 1.159.000.000,-', none, 'kpr dp 20% cicil 3×', none, 'selling poin :', '- 500meter  dari lapangan terbang pondok cabe', '- 500 meter ke jalan cinere raya', '- 1 km toll desari (exit brigif)', '- 5menit dari rumah sakit cinere', '- 5menit dari mall cinere', '- system one gate system', '- dekat kantor kecamatan cinere', '- dekat polsek cinere', 'dekat spbu', '- dekat universitas terbuka pondok cabe', none, 'hubungi marketing kami :', 'mas dayat', none, none, '#rumahmillenial #rumahcinere #rumahjakartaselatan #cinere #investasiproperty #investasiproperti #investasi #perumahan']",Pancoran,1,0,0,0.0,2.0,0
35,4,4,455.0,1308.0,lainnya,20000000000,1,"['luas surat: 1308 m2', 'luas lapangan: 1463 m2', 'luas bangunan: 455 m2', none, 'sertifikat hak milik', none, 'terdapat:', '4 kamar tidur', '4 kamar mandi', '3 lantai', 'carport', 'swimming pool', 'listrik:23.000 va', 'non-furnish', none, 'harga masih bisa nego', none, 'bila ada pertanyaan bisa menghubungi wa saya. no hp tercantum di halaman ini']",Pesanggrahan,1,1,0,23000,3.0,0
36,4,4,250.0,500.0,Rumah,8700000000,1,"['jual cepat!!! rumah lebak bulus', none, '* lokasi strategis', '* luas tanah 510 m2', '* luas bangunan 250 m2', '* kamar tidur 4 + 2', '* kamar mandi 4', '* garasi 1', '* carpot 2', '* private pool', '* akses 2 mobil', '* deket citos', '* deket rs fatawari', '* deket mrt', '* deket tol jorr', none, 'harga: 8,7 m [nego] harga bawah pasar', none, 'info lebih lanjut:', 'cs i-proper', 'kontak diprofil (call/sms/wa)', none, 'terima titip jual & sewa property anda']",Cilandak,1,1,0,0.0,,0
37,6,4,1200.0,460.0,lainnya,20000000000,1,"['area parkir luas & basement cocok untuk perkantoran sangat strategis : - shm imb', '                                                      - 1 lantai basement', 'hrg : 20 m', none, '(faj)']",Duren Sawit,1,0,0,0.0,4.0,0
38,4,5,136.0,119.0,Rumah,3500000000,1,"['2461rj', 'rumah siap huni unik dan modern pondok labu cilandak jakarta selatan', 'lokasi bebas banjir dan akses jalan mobil', none, 'spesifikasi :', 'lt/lb : 119/136', 'kt/km : 3+2/3+1', 'lantai : 2', 'fasilitas rumah : torrent, carport', 'fasilitas cluster : security 24h', 'kondisi lingkungan : bersih, aman, nyaman', 'waktu pembangunan : 8 bulan', 'hadap rumah : utara, selatan', 'row cluster : 5', 'bisa custom : tidak', 'surat : shm, imb', 'air : jetpump', 'listrik : 2200watt', 'akses : 1 mobil', 'status : ready + indent', 'tipe : cluster', 'unit tersedia : 1', 'total unit keseluruhan : 14', 'tahun pembangunan : 2020', none, 'sale point :', '4 menit ke pintu toll antasari', '11 menit ke rs fatmawati', '12 menit ke cilandak town square', '12 menit ke highscope indonesia school', '12 menit ke mrt', '6 menit ke al azhar pd. labu', '10 menit ke one belpark mall', none, 'informasi dan konsultasi', 'telepon dan whatsapp untuk fast respon', 'harap konfirmasi h-1 untuk jadwal survey ke lokasi', none, 'segera survey !']",Cilandak,1,0,0,2200,2.0,0
39,4,6,250.0,535.0,Rumah,2999999000,1,"['dijual rumah dan toko', 'full furnished strategis pinggir jalan angkot', none, 'full furnished termasuk warnet (10 komputer)', none, 'bisa untuk hunian sekaligus tempat usaha', none, 'luas tanah 535m2', 'luas bangunan +- 250m2', none, 'kamar tidur 6', 'kamar mandi 4', none, 'kolam', 'musholla', 'ruang keluarga', 'gudang', none, 'pdam', 'air sumur bersih', 'listrik 1300 & 2200', none, 'strategis dilalui angkot jurusan merdeka - sbj', none, 'dekat terminal bubulak', '15 menitan pintu tol borr yasmin', '20 menitan stasiun bogor', none, 'harga 3 m  (nego)']",Tebet,1,0,0,130022,2.0,0
40,4,3,295.0,300.0,Rumah,16800000000,1,"['dijual rumah siap huni', 'lokasi panglima polim kebayoran baru jakarta selatan', 'lt. 300', 'lb. 295', 'kt. 3', 'km. 4', 'ktp. 1', 'kmp. 1', 'ruang tamu 1', 'ruang makan 1', 'ruang keluarga 1', '1 1/2 lantai', 'listrik 6600', 'garasi 2 mobil', 'carpot 1 mobil', 'lokasi tenang', 'view utara', 'shm', 'semi furnish']",Kebayoran Baru,1,0,0,6600,1.0,0
41,2,3,67.0,84.0,Rumah,552200001,1,"['impian punya rumahadalah harapan besar setiap orang & khususnya zaman milenial saat ini memiliki hunian berkualitas premium, bermutu terbaik & lokasi strategis dengan harga super terjangkau hemat sangat langka. namun kami pt. tam property (the best developer indonesia umumnya & jabodetabek khususnya) dengan rendah hati memberikan hunian exclusive cluster yang sangat terjangkau hemat dengan kualitas termahal, yakni :', '""royal tam babelan.""', '• konsep modern asri diruang terbuka view taman eco green & ramah lingkungan with techno biotank', '• system one gate security 24 jam & akses cluster with auto card system', '• dekat jalan raya/utama & dekat tol jorr ii babelan (cilincing - cibitung)', ""• terbukti awal thn'20 atau awal thn'21 lokasi hunian tidak banjir"", '• fasilitas kebutuhan utama keluarga sangat dekat : t. ibadah, sekolah, pemerintahan, polsek, rumah sakit, puskesmas, pusat bisnis, pasar, indomart, alpamart & spbu', none, 'waah keren & spesial bangunan yang kekinian milenial banget + 2 pilihan type', '1. king 67/71 (7,5 x 9,5) 2 lantai double dinding bata hebel', '2. queen 36/72 (6 x 12) 1 lantai double dinding full bata merah', '- cor beton bertulang, pondasi batu kali, rangka baja ringan, genteng beton, plafon gypsum tinggi 4 meter, lantai granite uk 60 x 60, kusen pintu jendela aluminium, closet duduk+shower merk american standard, t. depan berkarakter batu alam palimanan, air bersih pdam -', none, ""wouw amaizing - super sekali & semua orang bisa mewujudkan rumah impiannya 'cause we care of you dream."", 'with spektakuler promo saat ini - terbatas', '√ biaya all-in sampai akad cuman 3 juta', '   * booking saat ini hanya 1 juta', '   * biaya cukup 2 juta saat pemberkasan', '√ hadiah menarik langsung', '√ layout bisa disesuaikan sendiri', '√ gratis biaya"" (100% ditanggung developer)', '   * proses kpr, pajak, bphtb balik nama', '   * imb, listrik & surat hak milik ""shm.""', none, 'yes, buktikan - segera chat marketing terpecaya terbaik developer kami sebelum kesempatan emas ini berakhir/terbatas!', none, 'aldo royal tam babelan', none, 'thanks alot olx']",Duren Sawit,1,0,1,,2.0,0
42,3,4,99.0,72.0,Rumah,1599000000,1,"['rumah cluster baru bebas banjir akses jl swadaya,duren sawit jakarta timur', none, 'spesifikasi', 'luas tanah         :  72 m²', 'luas bangunan  :  100 m²', 'kamar tidur       :  3 + 1', 'kamar mandi     :  2 + 1', 'daya listrik        :  2200 watt', 'legalitas             : shm + imb', 'carport               :  1 mobil', 'sumber air         :  sumur bor', none, 'akses tol terdekat : becakayu__', 'selling point :', 'akses ke jalan raya dekat.', 'dikelilingi fasilitas umum ', 'fasilitas pendidikan lengkap.', 'fasilitas ibadah juga memadai. ', none, 'info dan survei hubungi  :  amroni  via wa']",Cakung,1,0,0,,2.0,0
43,4,5,736.0,280.0,Rumah,8900000000,1,"['hot di jual cepat rumah bisa untuk usaha di kelapa gading jakarta utara harga sangat ber sahabat.', none, '*sertifikat : shm', '*luas tanah : 280m2', '*luas bangunan : 736m2', '*kamar tidur : 5', '*kamar mandi : 4', '*3 lantai', '~fasilitas :', '*ac', '*carport', '*garden', '*garasi', '*telephone', '*pam', '*water heater', '*gordyn', '*refrigerator', none, '~deskripsi :', '1. prime location', '2. tinggi dari jalan', '3. split level', '4. zona gabungan hunian dan komersial', '5. electrik gate', none, 'nilai investasi 8.9m nego di jual cepat', none, 'silahkan hubungi kami:', 'ubeproperty']",Kelapa Gading,1,0,1,0.0,3.0,0
44,2,3,85.0,70.0,Rumah,750000000,0,"['dandelion kemang', none, 'setelah sukses di proyek kami yang pertama, yaitu the dandelion cibubur kami hadir kembali memenuhi kebutuhan para pencari rumah idaman.', none, 'rumah mewah 2 lantai tepat di jalan raya kemang, pekapuran depok.', 'hanya 9 unit dan di design dengan sangat menawan dan berkualitas tinggi. ', none, none, '✅luas tanah 60m² ', '✅luas bangunan 68m²', '✅ 3 kamar tidur', '✅ 2 kamar mandi', '✅ listrik 2200 watt', '✅ legalitas shm, imb, pbb', '✅ akses jalan lebar dan dapat dilalui oleh 2 mobil', none, 'harga 700 jutaan', none, 'sudah termasuk ppn,notaris, ajb, balik nama, toren air, listrik 2200w', none, 'free bphtb untuk pembelian 3 unit pertama', none, '▶️cara bayar mudah', 'dp 10% dapat di cicil ', '▶️ bekerja sama dgn bank btn, bni, bni syariah, mandiri, mandiri syariah.', none, 'lokasi :', 'jl. raya kemang, pekapuran, cimanggis depok', none, 'fasilitas sekitar', '1 km ke sekolah favorit di depok ', 'sdn sukatani 3, smp 11 depok & sman 4 depok', '3.6 km ke rs sentra medika', '3.4 km ke toll cijago ', '4.5 km ke stasiun lrt cibubur ', '3 km ke uiii ( universitas islam internasional indonesia) ', '8,5 km ke universitas indonesia ', '8 km ke stasiun pondok cina', none, 'survey segera sebelum kehabisan dan dapatkan bonus menarik untuk 3 unit pertama.']",Cakung,1,0,0,2200,2.0,0
45,1,2,6.0,83.0,Rumah,441000000,1,"['rumah minimalis harga ekonomis ', 'dimana lagi klo bukan di ', 'panorama bali residence ', 'rumah etnik bali ', 'harga murah ', none, 'type 40/84', 'luas bangunan : 40 m²', 'luas tanah : 84 m²', none, 'promo khusus ', 'bayar 5jt langsung akad kredit ', 'free biaya surat2 ', 'free biaya kpr ', 'free dp ', none, 'view pegunungan ', 'dekat ke sarana kesehatan ', 'dekat ke sarana pendidikan ', 'dekat ke aeon mall bsd ', 'dekat ke pusat kota ', 'transfortasi yang mudah ', 'paling penting bebas banjir ..', none, 'lokasi jalan raya ciseeng-parung bogor']",Cengkareng,1,0,0,0.0,1.0,0
46,3,4,250.0,188.0,Rumah,4500000000,1,"['rumah river valley residence', 'lokasi: jalan lebak bulus pd no.12 rt:01 rw:04 cireundeu, cilandak, jakarta selatan', 'panjang: 23 meter', 'lebar: 8 meter', 'luas tanah: 188 m2', 'luas bangunan: 250 m2', 'lantai: 3', 'kamar tidur: 4', 'kamar mandi: 3', 'kamar pembantu: 2', 'kamar mandi pembantu: 1', 'sertifikat: hak milik', none, 'condition:', 'semi furnish', none, 'fasilitas: ', 'taman, jogging track, swimming pool, kids playground, security 24 jam', none, 'additional info: ', 'kompleks luas 7 hektar yang dibangun oleh developer agung sedayu grup, lingkungan sekitar dikelilingi fasilitas yang lengkap, mall, rumah sakit, restaurant, sekolah, hanya 10 menit ke stasiun lebak bulus/mrt, hanya 10 menit ke gerbang tol lingkar luar, hanya 35 menit ke sudirman cbd, hanya 20 menit ke simatupang cbd, hanya 45 menit ke bundaran hi, jalan depan rumah lebar', none, 'harga jual: rp 4,5 milyar termurah sebelum terjual', none, 'contact:', 'charles susanto lim', none, 'prestige scbd property', 'office:', 'one pacific place', 'level 11, sudirman central business district (scbd)', 'jl jendral sudirman kav 52-53, jakarta selatan 12190', none, 'million dolar listing jakarta - sell it like charles']",Kebayoran Baru,1,1,1,0.0,3.0,0
47,1,2,40.0,60.0,Rumah,395000000,1,"['rumah kpr dp 0%', ' rumah redy stok', 'proses kpr kami bantu', none, 'hanya 10jt all in', 'sudah bebas biaya biaya', 'biaya pajak pembeli', 'biaya notaris', 'biaya kpr', 'biaya asuransi', none, 'surat surat', 'shm sudah perbidang', 'imb sudah perunit', 'pbb', none, 'spesfikasi memakai bahan pilihan sni', 'buktikan secara langsung', 'segera survei unit dan lokasinya', none, 'tag lokasi & pricelist via wa']",Pasar Minggu,1,0,0,0.0,1.0,0
50,1,2,30.0,89.0,lainnya,523000000,1,"['dp 12 juta', 'siap huni']",Tanjung Priok,1,0,0,0.0,1.0,0
51,5,7,581.0,710.0,Rumah,14000000000,1,"['dijual cepat rumah di kemang jakarta selatn', '\u2063\u2063', 'rumah mewah dalam compound ', '\u2063', 'spesifikasi:\u2063\u2063', '• luas tanah 710 m²\u2063\u2063', '• luas bangunan 581 m²\u2063\u2063', '• bangunan 2 lantai\u2063', '• 5 kamar tidur\u2063\u2063', '• 4 kamar mandi\u2063\u2063', '• ruang keluarga di lantai atas dan bawah\u2063\u2063', '• 2 kamar +1 kamar mandi pembantu\u2063\u2063', '• garasi 2 + carport 2 mobil \u2063\u2063', '• shm\u2063', '• security 24 jam\u2063', '\u2063', '\u2063harga 15m nego', '\u2063th']",Cilandak,1,0,0,0.0,2.0,0
52,2,3,280.0,180.0,Rumah,4800000000,1,"['jual rumah di sunter paradise', 'uk. 10x18m 2lantai', 'rumah lama, jalan 3 mobil', 'sertifikat hgb, hadap selatan', 'harga 4,8 m', 'no sms, pls call only if you serious, tx']",Tanjung Priok,0,0,0,0.0,2.0,0
53,3,3,110.0,63.0,Rumah,1100000000,1,"['[ for sale ] jagakarsa - jakarta selatan', none, 'rumah mewah harga paling murah di jagakarsa jakarta selatan', none, '* unit sedang progress pembangunan, foto rumah di atas adalah rumah contoh di lokasi yang sama', none, 'luas tanah : 63 m²', 'luas bangunan : 110 m²', 'kamar tidur : 3', 'kamar mandi : 3', 'carpot 2 mobil', 'listrik 2200 watt', 'free kitchen set', 'toren 500l + mesin air', none, 'harga : rp. 1.100.000.000,- nego sampe deal', none, 'cash / kpr - proses kpr kami bantu sampai akad kredit', none, 'lokasi tenang nyaman dan asri', 'akses masuk mobil', 'kualitas air dan udara bagus', 'area bebas banjir', 'dekat ke stasiun krl', 'dekat ke toll desari (depok-antasari)', 'dekat sekolah swasta & negri', 'dekat universitas indonesia, istn', none, 'more info,', 'hubungi :', none, 'mukti aji']",Cilandak,1,0,0,2200,2.0,0
54,2,3,150.0,171.0,Rumah,2050000000,0,"['rumah sendiri(owner) bukan calo/perantara lainnya!', 'dijual tanah dan bangunan ', 'perumahan jatinegara indah jln. gunung rinjani 2  blok bd no.44  jakarta timur ', 'luas tanah 171 m2', '3 kamar tidur', '2 kamar mandi', 'listrik 2300 watt', 'posisi di hoek ', 'lokasi strategis searah kelapa gading dan kokas ', 'harga 2.,050 m nego!', 'boleh tukar tambah dengan unit mobil jeep/mercy/bmw/harley dll,kalau cocok']",Cakung,1,0,0,2300,1.0,0
55,3,4,128.0,230.0,Rumah,2950000000,1,"['dijual rumah citra 2 ext ', 'bangunan baru model minimalis ', '8 x 16 m', 'kt 4 + 1 ', 'km 3 + 1 ', '•sun solar heather ', '•filter/ tabung penyaring air ', '•advance air minum ', '•kitchen set ', '•ac 5 buah baru ', '•bangunan baru', '•model minimalis', '•tile size 80', '•2 lt full', '•hadap utara', '•shm ', 'harga jual : 2.975 m nego']",Cengkareng,1,0,0,0.0,2.0,0
56,1,2,36.0,82.0,Rumah,565000000,1,"['ini saatnya anda mempunyai rumah syariah tanpa lahan mentah!! ', none, 'kabar gembira untuk anda yg sedang mencari hunian di selatan jakarta dengan harga terjangkau!!', none, 'tersedia unit readystok dan indent di project syariah kami di cinangka-sawangan', none, 'konsep rumah minimalis dengan lingkungan asri. berada di daerah sawangan depok, menjadikan cluster ini sebagai salah satu pilihan rumah yang memiliki lokasi strategis menuju ke jakarta selatan dan tangsel.', none, 'perumahan ini 80% sudah terhuni dan saat ini avail 9 unit lagi dengan 1 unit rumah ready stok dan 8 unit indent!! luas tanah variatif mulai dari 82 meter hingga 105 meter.', none, 'akses lokasi project ini sangat strategis, ini adalah salah satu kelebihan project sawangan yang berlokasi di segitiga emas, berada di perbatasan ke tangsel, depok, jakarta selatan, serta dekat dengan tol cinere - serpong dan tol desari.', none, 'alhamdulillah, semua legalitas sudah aman dan shm sudah pecah per kavling', '-> izin lingkungan', '-> izin lokasi', '-> ippt', '-> imb pecah per kavling', '-> shm pecah perkavling', none, 'harga termurah di areanya!!', none, 'start harga cash 560jtan', 'dp 160jtan (bisa dicicil)', 'angsuran 10th flat 6.2jtan!!', 'project ini juga bisa dibeli dalam ', 'bentuk kavling dengan harga 5jt/meter', none, 'dapatkan promo free cash back+ ac atau free tv led, selama promo april-mei 2021. ', none, 'kapan lagi punya rumah syariah dengan luas tanah besar di cluster yang sudah matang angsuran cuma 6.2jtan', none, 'ingat, di dalam properti menunda itu mahal‼️', none, 'info lanjut, hubungi :', 'suci mulyaa']",Kebayoran Baru,1,0,0,0.0,1.0,0
57,4,4,130.0,130.0,Rumah,2600000000,1,"['dijual, rumah baru gress, model minimalis modern di imperial gading. akses jalan depan rumah sangat lega.', none, 'spesifikasi :', 'luas tanah : 6,5 x 20 = 130 m²', 'luas bangunan : 130 m²', 'lantai : 2', 'kt : 3 + 1', 'km : 3 + 1', 'hadap : utara', 'listrik : 2.200 watt', 'sanitair : toto', 'lantai : homegenous tile 60x60', 'carport: 2', none, 'harga : rp. 2,6 m (nego)', none, 'selling point:', '1. keamanan 24 jam', '2. dekat ke mall kelapa gading', '3. lingkungan tenang dan nyaman', none, 'silakan ditanya-tanya terlebih dahulu, jika nanti cocok boleh survei ke lokasi supaya lebih mantap. fendy siap membantu anda untuk memiliki rumah ini.', none, 'if : 21h47']",Kelapa Gading,1,0,0,2200,2.0,0
58,3,3,68.0,83.0,Rumah,924000000,1,"['setelah sukses penjualan dari 3 tahap cendana', none, 'kini cendana homes series akan meluncurkan tahap 4,cendana parc', 'lokasi amat sangat strategis di taman ubud lippo barat dengan nilai profit investasi yang sangat tinggi.', none, '*cendana parc rumah 2 lantai*', none, 'tipe 1 (5 x 12)', 'lt : 60/lb : 55', 'kt : 2/km : 2', none, 'tipe 2 (5,5 x 15)', 'lt : 82,5/lb : 68', 'kt : 3/km : 3', none, 'tipe 3 (6,5 x 15)', 'lt : 97,5/lb : 88', 'kt : 3/km : 3', none, 'bonus:', '- 2 unit ac', '- paket furnished fabelio senilai 10 juta', none, 'pembayaran fleksibel:', '1. cash', '2. cash bertahap 12x - 48x', '3. kpr dp mulai 0%,5%,10%', none, 'miliki sekarang unit rumah cendana parc di lippo village karawaci.', none, 'segara daftarkan diri anda dengan nup (nomor urut pemesanan)', none, 'mekanisme pembelian:', '1. nup fast lane/vip 10 juta (non-refundable & pasti dapat unit)', '2. nup reguler 5 juta (refundable)', none, 'cendana homes series developer lippo village karawaci ', 'rumah modern cendana parc dalam kawasan lippo yang hanya selangkah menuju:', 'mall,office tower,kampus uph,rs siloam,serta tol akses keluar masuk jakarta -tangerang -merak,dekat dengan bandara soekarno-hatta & stasiun lrt yang akan dibangun diarea lippo village sebagai pendukung mobilitas para penghuni cendana parc.', none, '#saya bantu proses kpr sampai akad', '#ada masalah bi checking? konsultasikan dengan saya', '#saya bantu sampai anda dapat unitnya', none, 'apapun masalah anda silahkan konsultasikan dengan saya, gratis', none, 'silahkan hubungi saya jika anda ingin visit lokasi:', 'raymond rijaya', 'top sales cendana lippo']",Cengkareng,1,0,1,0.0,2.0,0
59,2,3,50.0,62.0,Rumah,750000000,1,"['duo talaga bestari', none, 'perumahan atau hunian dengan konsep unik di tangerang', 'kalo sudah bisa kenapa harus di tunda?', 'ketahui kelebihan2 jika anda memutuskan utk membeli rumah secara dini', none, 'di duo talaga bestari banyak memiliki kelebihan yang di antara nya', '-traffic segregetion adalah konsep dimana terdapat pedestrian khusus untuk pejalan kaki dan terdapat jalur/jalan untuk kendaraan', '-di duo jalan untuk kendaraan terdapat di depan rumah seperti perumahan pada umumnya dan untuk pedestrian yang bebas dari kendaraan terdapat di belakang rumah selebar 6-7meter', none, 'dengan adanya pedestrian bebas kendaraan ini akan membuat anda dan keluarga memiliki lahan yang aman untuk menghabiskan waktu di luar rumah, selain itu karena adanya 2 jalur yang terpisah duo memiliki 2 tampak yang membuat sirkulasi cahaya maupun udara di dalam rumah menjadi jauh lebih baik', none, 'di duo anda bukan hanya menukar uang anda dengan tanah dan bangunan namun anda memberikan hunian yang layak, sehat dan nyaman', none, 'jika anda mendambakan hunian aman dan nyaman untuk jangka panjang, maka duo lah jawabannya.', none, 'hanya 1menit dari akses tol balaraja timur', none, 'harga mulai 750jt an', 'terdiri dari 2 type (type a dan b)', 'promo dp 0%', 'cicilan mulai 5jt an', 'bonus menarik lainnya', none, 'hub kami sekarang juga']",Senen,1,0,0,0.0,2.0,0
60,2,5,220.0,128.0,Rumah,2100000000,1,"['dijual rumah full renovasi 2,5lantai rp2.5milliar nego dekat binus anggrek kebon jeruk', none, 'spesifikasi:', '- luas depan: 7 x 10  = 70m', '- luas belakang: 11,25 x 4,45 = 50m', '- luas tanah: 120m', '- bentuk l (ngantong/rumah hoki/luas dibelakang)', '- luas bangunan: +/-220m', '- bangunan 2lt (lt 3 service area)', '- 5kt (lt1-1kt & lt2-4kt)', '- 2kamar mandi, 1ruang tamu, 1ruang keluarga & 1dapur', '- garasi 1mobil & 1carport', '- listrik pln 2200w voucher', '- air jet pump/bisa pasang pam', none, 'informasi: ', '- shm & imb 3lantai', '- bisa untuk rumah tinggal atau dibuat kost2an', '- jalan depan rumah 1mobil, tidak buntu, jalanan hanya untuk rumah2 dijalan itu saja', '- kondisi sekarang kosong / tidak ditempati', '- posisi rumah hadap barat', '- pembayaran pbb lengkap tiap tahun dari 2002 s/d sekarang', '- akses timur: jalan kaki +/-10menit dari kampus binus anggrek', '- akses barat: tembus jln panjang', '- pajak pembeli & penjual ditanggung masing2', '- biaya balik nama & notaris ditanggung pembeli', none, 'renovasi:', '- full cat interior & eksterior', '- full cor besi baru lantai 2 bagian depan', '- full plafon gypsum baru seluruh rumah', '- full keramik baru seluruh rumah (asia tile)', '- pagar, tangga besi, pintu garasi baru', '- pembaharuan seluruh instalasi kabel2 listrik, lampu, saklar, kunci pintu', '- perbaikan seluruh pintu, kusen & teralis', '- penggantian seluruh atap2 yang rusak', '- penggantian keramik dapur & kloset toilet lantai 1,2']",Kebon Jeruk,1,0,0,2200,2.0,0
61,3,4,450.0,975.0,Rumah,46000000000,1,"['dijual bu rumah hitung tanah di martimbang', none, 'luas tanah 975m', 'luas bangunan 450m', '4 kamar tidur', '3 kamar mandi', 'garden', 'carport', 'shm', none, 'open price 46m (nego sampai deal)', none, 'berlin', 'century 21 pratama']",Kebayoran Baru,1,0,1,0.0,,0
62,1,2,42.0,66.0,Rumah,475000000,1,"['perumahan syariah murah di sawangan kota depok. cluster murah tapi bukan murahan, terletak persis di pinggir jalan raya (0 km)', 'berada dipinggir jalan alternatif depok-bogor', 'kawasan rame dan aman dari banjir', '.', 'type 1 lantai 400 jutaan', '2 kamar tidur ', '1 kamar mandi', 'custome bangunan sesuai keinginan(indent 10 bulan) ', 'tersedia unit ready stock siap huni blok e9', '.', 'type 2 lantai 500 jutaan', '2/3 kamar tidur ', '1/2 kamar mandi', 'custome bangunan', 'cash 2 lantai harga 500 juta,an', '.', 'bisa beli tanahnya saja mulai 300- 600 jutaan', '.', 'bisa kpr dp mulai 80-150 jutaan cicilan 4-5 jutaan 5-10 tahun flat sampai lunas ', '.', 'kpr dp 175 jutaan gratis cicilan 4-9 bulan', 'harga jual kembali lebih tinggi', 'karna lokasi yang sangat bagus dan strategis pinggir kota', '.', 'lokasi ber-capital gain tinggi', '.', ' cocok buat anda yang:', ' - mau punya rumah dengan social level medium high', ' - gak suka rumah masuk perkampungan atau kedalam gang', '- mau selamat dari jeratan bunga riba perbankan', '- punya rumah dengan jumlah kamar banyak (lebih dari 2)', '- gampang akses strategis ke berbagai fasilitas publik (stasiun, tol, rsud, sekolah negeri, swasta, islami, pesantren modern, pusat perbelanjaan tradisional & modern dll)', '- juga bisa mau beli tanahnya dulu aja, bangunnya suka-suka kapan aja ', '- mau dapat fasilitas lengkap termasuk kolam renang', '- bisa design customized', '- dll', '.', 'buruan coba disurvey dulu aja mumpung masih ada kesempatan yang sering orang bilang bisa gak dateng 2x ', none, '.', none, 'yudi saputra', none, 'jago properti']",Tebet,1,1,0,0.0,2.0,0
63,3,4,110.0,90.0,Rumah,1350000000,1,"['perumahan jatinegara baru', 'lt 90', 'lb 110', 'lt 2', 'kt 3+1', 'km 3', 'ac', 'pam', 'listirk 3300', 'surat hgb', 'keamanan 24 jam', 'bebas banjir', 'jalan muka 5 meter', 'baru diaspal', 'dekat taman bermain', 'dekat balai warga', 'dekat buaran plaza/carrefour', 'dekat halte busway', 'dekat stasiun buaran', 'dekat pintu tol bintara', 'dekat sekolah ', 'dekat pasar malam pik', 'kuliner berlimpah', 'bs kpr', 'nego halus']",Duren Sawit,1,0,1,0.0,2.0,0
64,3,4,115.0,270.0,Rumah,6000000000,1,"['jual rumah di rawamangun', 'uk. 270m, 1 lantai', '4 kmr tidur, 3 kmr mandi', 'sertifikat hak milik', 'harga 6 m', 'no sms, pls call only if you serious, tx']",Pulo Gadung,0,0,0,0.0,1.0,0
65,3,4,275.0,160.0,Rumah,4850000000,1,"['dijual rumah', 'brand new', 'sunter kirana ', 'jakarta utara', none, 'lt 160 m ²', 'lb 275 m ²', 'kt  4', 'km 3', '3.500 watt', 'shm', '10 x 16 m', '2 1/2 lantai', '5 unit ac', none, 'note', 'hadap barat laut', 'carpot 2 mobil', 'row jalan 2 1/2 mobil', none, 'harga rp 4,85 m (nego)']",Kelapa Gading,1,0,0,0.0,,0
