,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,listrik,jumlah_lantai
8389,3,5,278.0,500.0,9900000000.0,Cempaka Putih,True,False,False,False,4400.0,2
8390,2,4,140.0,139.0,3350000000.0,Sawah Besar,False,False,False,False,2200.0,1
8391,4,4,360.0,379.0,6000000000.0,Kemayoran,False,False,False,False,3300.0,1
8392,2,5,195.0,128.0,3800000000.0,Cempaka Putih,True,False,False,False,3500.0,2
8393,2,3,100.0,51.0,1400000000.0,Menteng,False,False,False,False,1300.0,2
8394,3,7,318.0,200.0,15000000000.0,Gambir,True,False,False,False,3500.0,1
8395,3,4,110.0,45.0,950000000.0,Cempaka Putih,False,False,True,False,1200.0,3
8396,2,3,75.0,90.0,1600000000.0,Cakung,False,False,True,False,2200.0,2
8397,4,4,230.0,200.0,2900000000.0,Cakung,False,False,True,False,3500.0,2
8398,4,4,90.0,141.0,1755000000.0,Ciracas,True,False,True,False,2200.0,2
8399,4,4,162.0,160.0,2500000000.0,Ciracas,False,False,False,False,3500.0,2
8400,1,2,36.0,50.0,485000000.0,Ciracas,True,False,False,False,1300.0,1
8401,3,3,72.0,70.0,1100000000.0,Cipayung,False,False,False,False,2200.0,2
8402,3,3,80.0,68.0,1140000000.0,Cipayung,False,False,True,False,2200.0,2
8403,2,3,53.0,50.0,698000000.0,Ciracas,True,False,False,False,2200.0,2
8404,4,4,164.0,162.0,2500000000.0,Ciracas,False,False,False,False,3500.0,2
8405,4,4,150.0,74.0,2100000000.0,Pulo Gadung,False,False,False,False,3500.0,3
8406,1,2,36.0,72.0,480000000.0,Ciracas,True,True,False,False,2200.0,1
8407,3,3,180.0,100.0,1700000000.0,Ciracas,False,False,False,False,3500.0,2
8408,4,4,105.0,91.0,1575000000.0,Pasar Rebo,True,False,False,False,2200.0,2
8409,2,2,58.0,90.0,1500000000.0,Cakung,True,True,True,False,2200.0,2
8410,2,3,69.0,72.0,871300000.0,Ciracas,True,False,True,False,1300.0,2
8411,3,3,90.0,120.0,1900000000.0,Cakung,True,True,True,False,2200.0,2
8412,4,4,160.0,98.0,2900000000.0,Pulo Gadung,True,False,False,False,3500.0,2
8413,3,4,110.0,72.0,1600000000.0,Duren Sawit,True,False,False,False,2200.0,2
8414,3,4,300.0,250.0,4300000000.0,Cakung,True,False,True,False,4400.0,2
8415,4,5,125.0,95.0,2300000000.0,Pulo Gadung,True,False,False,False,2200.0,2
8416,4,4,160.0,98.0,2900000000.0,Pulo Gadung,True,False,False,False,3500.0,2
8417,2,3,53.0,70.0,700000000.0,Ciracas,True,False,False,False,2200.0,2
8418,1,3,53.0,50.0,600000000.0,Ciracas,True,False,False,False,2200.0,2
8419,2,3,60.0,69.0,999000000.0,Makasar,False,False,True,False,2200.0,2
8420,3,3,150.0,90.0,2300000000.0,Duren Sawit,True,False,False,False,2200.0,2
8421,3,5,200.0,90.0,2400000000.0,Pulo Gadung,True,False,False,False,2200.0,3
8422,4,3,150.0,74.0,2100000000.0,Pulo Gadung,False,False,False,False,3500.0,3
8423,2,3,60.0,71.0,785000000.0,Cipayung,True,False,False,False,2200.0,2
8424,4,4,150.0,78.0,2400000000.0,Duren Sawit,True,False,False,False,3500.0,3
8425,3,3,170.0,78.0,2200000000.0,Duren Sawit,False,False,False,False,3500.0,3
8426,4,4,225.0,276.0,3400000000.0,Ciracas,True,True,True,False,3500.0,2
8427,3,3,142.0,112.0,1880000000.0,Ciracas,False,False,False,False,3500.0,3
8428,1,3,100.0,90.0,985000000.0,Cakung,True,False,False,False,2200.0,2
8429,3,5,147.0,267.0,3700000000.0,Pulo Gadung,True,False,False,False,2200.0,2
8430,4,4,160.0,98.0,2900000000.0,Pulo Gadung,True,False,False,False,3500.0,2
8431,3,4,225.0,217.0,5100000000.0,Pulo Gadung,True,False,False,False,3300.0,2
8432,3,3,217.0,182.0,4300000000.0,Pulo Gadung,True,False,True,False,3500.0,2
8433,3,3,150.0,180.0,3100000000.0,Cakung,False,False,True,False,4400.0,1
8434,4,4,90.0,127.0,1350000000.0,Ciracas,True,False,True,False,2200.0,2
8435,4,4,110.0,95.0,1380000000.0,Ciracas,True,False,True,False,3500.0,2
8436,3,5,340.0,300.0,4800000000.0,Pulo Gadung,True,False,False,False,4400.0,2
8437,1,3,60.0,58.0,737000000.0,Ciracas,True,False,False,False,2200.0,2
8438,2,3,130.0,90.0,1250000000.0,Duren Sawit,False,False,False,False,2200.0,1
8439,2,3,85.0,90.0,1100000000.0,Pulo Gadung,False,False,True,False,2200.0,2
8440,2,3,170.0,160.0,2600000000.0,Pulo Gadung,False,False,False,False,2200.0,2
8441,3,4,225.0,375.0,4700000000.0,Duren Sawit,False,True,False,False,4400.0,2
8442,2,3,112.0,65.0,1750000000.0,Kramat Jati,False,False,False,False,2200.0,2
8443,10,6,700.0,290.0,11900000000.0,Pulo Gadung,False,False,False,False,5500.0,3
8444,1,2,36.0,96.0,540000000.0,Ciracas,True,False,False,False,2200.0,1
8445,4,4,255.0,111.0,2100000000.0,Duren Sawit,True,False,False,False,2200.0,2
8446,2,3,100.0,118.0,1100000000.0,Pulo Gadung,False,False,False,False,2200.0,2
8447,1,2,45.0,58.0,655000000.0,Ciracas,True,False,False,False,1300.0,1
8448,4,7,500.0,788.0,4975000000.0,Ciracas,True,False,False,False,2200.0,2
8449,2,3,75.0,60.0,990000000.0,Cipayung,True,False,True,False,2200.0,2
8450,1,3,75.0,207.0,1500000000.0,Cipayung,False,False,False,False,2200.0,1
8451,3,4,115.0,87.0,2400000000.0,Pulo Gadung,True,False,False,False,2200.0,2
8452,3,3,200.0,140.0,1850000000.0,Duren Sawit,False,False,False,False,3500.0,2
8453,4,4,160.0,101.0,2600000000.0,Pulo Gadung,True,False,False,False,3500.0,2
8454,3,3,110.0,90.0,1350000000.0,Cakung,False,False,False,False,3200.0,2
8455,4,4,255.0,136.0,2800000000.0,Cakung,True,True,True,False,3500.0,3
8456,2,3,92.0,96.0,1800000000.0,Cakung,True,True,True,True,2200.0,2
8457,2,3,50.0,40.0,900000000.0,Kramat Jati,False,False,False,False,2200.0,2
8458,3,3,106.0,84.0,1300000000.0,Ciracas,False,False,False,False,2200.0,2
8459,3,3,150.0,74.0,2100000000.0,Pulo Gadung,False,False,False,False,3500.0,3
8460,3,4,150.0,100.0,1800000000.0,Duren Sawit,True,False,False,False,2200.0,2
8461,4,4,250.0,198.0,3900000000.0,Duren Sawit,True,False,False,False,3500.0,2
8462,4,4,440.0,1540.0,7700000000.0,Ciracas,True,False,True,False,3300.0,2
8463,2,2,180.0,370.0,3000000000.0,Ciracas,True,True,False,False,4400.0,1
8464,2,3,88.0,224.0,1200000000.0,Ciracas,False,True,False,True,2200.0,2
8465,2,3,160.0,120.0,2800000000.0,Cakung,False,False,False,False,2200.0,2
8466,2,4,63.0,200.0,2000000000.0,Duren Sawit,False,True,True,False,1300.0,1
8467,4,4,250.0,220.0,2500000000.0,Cakung,False,True,True,False,4400.0,1
8468,13,14,1589.0,3050.0,60000000000.0,Cipayung,True,True,False,False,27500.0,2
8469,4,4,160.0,98.0,2900000000.0,Pulo Gadung,True,False,False,False,3500.0,2
8470,4,5,125.0,95.0,2300000000.0,Pulo Gadung,True,False,False,False,2200.0,2
8471,2,3,53.0,50.0,698800000.0,Ciracas,True,False,False,False,2200.0,2
8472,2,3,53.0,50.0,698800000.0,Ciracas,True,False,False,False,2200.0,2
8473,2,3,53.0,48.0,683600000.0,Ciracas,True,False,False,False,2200.0,2
8474,2,3,53.0,50.0,698800000.0,Ciracas,True,False,False,False,2200.0,2
8475,3,4,759.0,319.0,6500000000.0,Jatinegara,True,True,False,False,7700.0,3
8476,2,3,150.0,176.0,3500000000.0,Pulo Gadung,True,False,False,False,2200.0,1
8477,2,3,75.0,60.0,906000000.0,Cipayung,True,False,True,False,2200.0,2
8478,2,3,75.0,60.0,906000000.0,Cipayung,True,False,False,False,2200.0,2
8479,4,4,105.0,91.0,1575000000.0,Pasar Rebo,True,False,False,False,2200.0,2
8480,3,3,85.0,105.0,1900000000.0,Cakung,False,False,True,False,2200.0,2
8481,3,3,90.0,112.0,1950000000.0,Cakung,False,False,True,False,4400.0,2
8482,3,3,156.0,148.0,2300000000.0,Cakung,False,False,True,False,3500.0,2
8483,3,4,250.0,228.0,3300000000.0,Cakung,False,False,True,False,5500.0,2
8484,4,3,115.0,98.0,2750000000.0,Cakung,False,False,True,False,3500.0,2
8485,3,3,124.0,150.0,1950000000.0,Cakung,False,False,True,False,3500.0,2
8486,3,4,150.0,120.0,1950000000.0,Cakung,False,False,True,False,3500.0,2
8487,5,4,250.0,200.0,3500000000.0,Cakung,False,False,True,False,6600.0,2
8488,3,3,135.0,123.0,1999000000.0,Cakung,False,False,True,False,2200.0,2
8489,3,3,156.0,212.0,2950000000.0,Cakung,False,False,True,False,3500.0,2
8490,2,3,76.0,102.0,1650000000.0,Cakung,False,False,True,False,2200.0,2
8491,3,3,90.0,120.0,1900000000.0,Cakung,False,False,True,False,2200.0,2
8492,2,3,85.0,105.0,1900000000.0,Cakung,False,False,True,False,2200.0,2
8493,2,3,90.0,96.0,1750000000.0,Cakung,True,False,True,False,2200.0,2
8494,2,3,125.0,132.0,1880000000.0,Cakung,False,False,True,False,2200.0,2
8495,3,5,219.0,198.0,3200000000.0,Cakung,True,False,True,False,3500.0,2
8496,3,4,235.0,240.0,4500000000.0,Cakung,True,False,True,False,2200.0,2
8497,1,2,70.0,202.0,1230000000.0,Cipayung,True,True,False,True,1300.0,1
8498,2,4,70.0,90.0,800000000.0,Cipayung,True,False,False,False,2200.0,1
8499,2,3,150.0,150.0,1450000000.0,Cakung,False,False,False,False,2200.0,1
8500,3,3,200.0,200.0,2150000000.0,Cipayung,True,False,False,False,2200.0,2
8501,3,5,300.0,515.0,7800000000.0,Ciracas,True,False,True,False,4400.0,2
8502,3,3,154.0,162.0,1900000000.0,Cipayung,True,True,True,True,3500.0,2
8503,2,3,150.0,124.0,1375000000.0,Cakung,True,False,False,False,2200.0,2
8504,2,3,274.0,132.0,1650000000.0,Cakung,True,False,False,False,3500.0,2
8505,3,4,147.0,267.0,3700000000.0,Pulo Gadung,True,False,False,False,2200.0,2
8506,2,3,70.0,77.0,1039000000.0,Ciracas,True,False,True,False,1300.0,2
8507,1,3,80.0,95.0,825000000.0,Cipayung,True,False,False,False,1300.0,1
8508,3,3,60.0,72.0,1167000000.0,Makasar,False,False,False,False,2200.0,2
8509,2,3,60.0,75.0,1167000000.0,Duren Sawit,True,False,False,False,2200.0,2
8510,3,3,95.0,85.0,875000000.0,Makasar,True,False,False,False,2200.0,2
8511,2,3,105.0,78.0,950000000.0,Duren Sawit,True,False,False,False,1300.0,2
8512,3,3,150.0,90.0,1950000000.0,Duren Sawit,False,False,False,False,2200.0,2
8513,3,3,160.0,90.0,1600000000.0,Duren Sawit,False,False,False,False,2200.0,2
8514,2,3,68.0,72.0,1350000000.0,Ciracas,True,False,True,False,2200.0,2
8515,3,3,170.0,78.0,2200000000.0,Pulo Gadung,False,False,False,False,3500.0,3
8516,4,4,220.0,220.0,3850000000.0,Pulo Gadung,True,False,False,False,5500.0,2
8517,3,4,500.0,734.0,16000000000.0,Pulo Gadung,False,True,True,False,13900.0,2
8518,6,5,320.0,235.0,4950000000.0,Duren Sawit,True,True,True,False,2200.0,2
8519,6,5,560.0,331.0,6900000000.0,Duren Sawit,True,True,True,False,2200.0,3
8520,4,4,160.0,98.0,2900000000.0,Pulo Gadung,True,False,False,False,3500.0,2
8521,4,4,140.0,340.0,7500000000.0,Pulo Gadung,True,True,False,True,3500.0,2
8522,4,5,125.0,95.0,2300000000.0,Pulo Gadung,True,False,False,False,2200.0,2
8523,3,3,150.0,74.0,2200000000.0,Pulo Gadung,False,False,False,False,3500.0,3
8524,2,3,60.0,69.0,999000000.0,Makasar,False,False,False,False,2200.0,2
8525,3,3,150.0,74.0,2200000000.0,Pulo Gadung,False,False,False,False,3500.0,3
8526,3,4,80.0,68.0,1750000000.0,Kramat Jati,True,False,False,False,2200.0,3
8527,1,2,36.0,50.0,600000000.0,Cipayung,True,False,True,False,1300.0,1
8528,3,3,140.0,136.0,2300000000.0,Ciracas,False,False,False,False,3500.0,2
8529,2,3,80.0,120.0,1250000000.0,Cakung,True,False,False,False,1300.0,2
8530,2,5,89.0,102.0,1580000000.0,Cakung,True,False,True,False,2200.0,2
8531,3,4,150.0,120.0,1700000000.0,Cakung,True,False,False,False,2200.0,2
8532,2,3,70.0,90.0,1500000000.0,Cakung,True,False,False,False,2200.0,2
8533,4,4,120.0,124.0,1590000000.0,Cakung,True,False,False,False,2200.0,2
8534,3,4,150.0,124.0,1370000000.0,Cakung,True,False,False,False,2200.0,2
8535,3,4,172.0,160.0,2900000000.0,Ciracas,False,False,False,False,4400.0,2
8536,2,3,82.0,92.0,700000000.0,Duren Sawit,True,False,False,False,2200.0,2
8537,2,3,140.0,135.0,2700000000.0,Kramat Jati,True,False,False,True,4400.0,1
8538,4,5,300.0,370.0,7000000000.0,Duren Sawit,True,False,False,False,4400.0,2
8539,4,4,350.0,200.0,2250000000.0,Duren Sawit,True,False,True,False,2200.0,2
8540,3,3,120.0,89.0,1950000000.0,Cipayung,True,False,True,False,2200.0,2
8541,1,2,36.0,43.0,350000000.0,Cipayung,False,False,False,False,1300.0,1
8542,2,3,86.0,105.0,2400000000.0,Cakung,False,True,True,False,2200.0,2
8543,3,3,300.0,401.0,3300000000.0,Cipayung,True,False,False,False,4400.0,1
8544,2,3,80.0,68.0,1750000000.0,Kramat Jati,True,False,False,False,2200.0,2
8545,1,2,36.0,50.0,600000000.0,Cipayung,True,False,True,False,1300.0,1
8546,2,3,120.0,76.0,1700000000.0,Duren Sawit,True,False,False,False,2200.0,2
8547,4,4,160.0,98.0,2900000000.0,Pulo Gadung,True,False,False,False,3500.0,2
8548,2,3,82.0,92.0,700000000.0,Duren Sawit,True,False,False,False,2200.0,2
8549,3,3,140.0,105.0,1850000000.0,Ciracas,True,False,True,False,2200.0,2
8550,2,3,60.0,72.0,1250000000.0,Ciracas,True,False,True,False,2200.0,2
8551,3,4,170.0,127.0,2500000000.0,Pasar Rebo,False,False,False,False,2200.0,2
8552,2,3,120.0,87.0,2500000000.0,Pulo Gadung,True,False,False,False,2200.0,2
8553,3,3,110.0,90.0,1375000000.0,Duren Sawit,False,False,True,False,3300.0,2
8554,2,3,80.0,93.0,1400000000.0,Ciracas,False,False,False,False,2200.0,2
8555,2,4,90.0,48.0,410000000.0,Ciracas,False,False,False,False,1300.0,3
8556,2,5,120.0,206.0,2600000000.0,Duren Sawit,True,False,False,False,900.0,2
8557,1,2,36.0,70.0,597000000.0,Ciracas,True,False,True,False,1300.0,1
8558,3,4,150.0,90.0,1600000000.0,Duren Sawit,True,False,False,False,2200.0,2
8559,3,4,172.0,160.0,2900000000.0,Ciracas,False,False,False,False,4400.0,2
8560,3,4,800.0,500.0,6700000000.0,Cipayung,True,False,False,False,10000.0,2
8561,3,3,94.0,81.0,1300000000.0,Duren Sawit,True,True,True,False,2200.0,2
8562,3,5,220.0,170.0,2400000000.0,Kramat Jati,True,False,False,False,3500.0,2
8563,3,3,67.0,96.0,1139000000.0,Duren Sawit,True,False,False,False,2200.0,2
8564,3,3,84.0,79.0,1900000000.0,Cakung,False,False,False,False,2200.0,2
8565,4,4,425.0,374.0,4000000000.0,Duren Sawit,True,False,True,False,2200.0,2
8566,4,4,137.0,147.0,2800000000.0,Duren Sawit,True,False,False,False,2200.0,2
8567,1,1,100.0,186.0,2800000000.0,Pulo Gadung,True,False,False,False,1300.0,1
8568,5,7,424.0,390.0,6000000000.0,Duren Sawit,True,False,True,False,7900.0,2
8569,2,3,72.0,168.0,2500000000.0,Cakung,False,False,False,False,6600.0,2
8570,1,2,72.0,90.0,1500000000.0,Cakung,False,False,False,False,2200.0,2
8571,2,3,140.0,120.0,1950000000.0,Cakung,False,False,False,False,2200.0,2
8572,4,8,180.0,275.0,3850000000.0,Pulo Gadung,True,False,False,False,3300.0,1
8573,3,4,470.0,480.0,4500000000.0,Cipayung,True,True,False,False,4400.0,2
8574,2,3,102.0,102.0,2100000000.0,Cakung,False,False,True,False,2200.0,2
8575,2,4,225.0,225.0,3500000000.0,Pulo Gadung,True,False,False,False,2200.0,1
8576,2,4,150.0,216.0,3500000000.0,Pulo Gadung,True,False,False,False,2200.0,1
8577,4,4,140.0,100.0,2500000000.0,Cipayung,False,False,False,False,2200.0,2
8578,4,4,140.0,100.0,2350000000.0,Cipayung,False,False,False,False,2200.0,2
8579,4,4,140.0,100.0,2400000000.0,Cipayung,False,False,False,False,2200.0,2
8580,4,4,140.0,100.0,2400000000.0,Cipayung,False,False,False,False,2200.0,2
8581,4,4,140.0,100.0,2350000000.0,Cipayung,False,False,False,False,2200.0,2
8582,2,3,95.0,80.0,1514000000.0,Cipayung,False,False,True,False,2200.0,2
8583,4,5,140.0,85.0,1885000000.0,Kramat Jati,False,False,True,False,2200.0,2
8584,3,3,94.0,84.0,1740000000.0,Cipayung,False,True,True,False,2200.0,2
8585,4,4,150.0,141.0,1900000000.0,Cipayung,True,True,False,False,2200.0,2
8586,3,3,100.0,80.0,1320000000.0,Cipayung,False,False,True,False,2200.0,2
8587,2,3,75.0,53.0,1191000000.0,Cipayung,False,False,True,False,2200.0,2
8588,4,5,140.0,85.0,1885000000.0,Kramat Jati,False,False,True,False,2200.0,2
8589,2,3,75.0,59.0,675000000.0,Ciracas,False,False,True,False,2200.0,2
8590,2,3,75.0,59.0,675000000.0,Ciracas,False,False,True,False,2200.0,2
8591,4,5,140.0,85.0,1885000000.0,Kramat Jati,False,False,True,False,2200.0,2
8592,3,3,100.0,75.0,1270000000.0,Pasar Rebo,False,False,False,False,2200.0,2
8593,4,4,115.0,89.0,1950000000.0,Cipayung,False,False,True,False,2200.0,2
8594,4,5,160.0,101.0,2175000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8595,4,5,160.0,101.0,2175000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8596,2,3,90.0,90.0,2000000000.0,Cipayung,False,True,False,False,2200.0,2
8597,3,3,94.0,84.0,1740000000.0,Cipayung,False,True,True,False,2200.0,2
8598,3,3,94.0,84.0,1740000000.0,Cipayung,False,True,True,False,2200.0,2
8599,3,3,94.0,84.0,1740000000.0,Cipayung,False,True,True,False,2200.0,2
8600,2,3,83.0,71.0,1029000000.0,Cipayung,False,False,False,False,1300.0,2
8601,4,5,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8602,4,5,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8603,2,3,90.0,90.0,2000000000.0,Cipayung,False,True,False,False,2200.0,2
8604,4,5,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8605,3,3,158.0,115.0,2100000000.0,Ciracas,True,False,False,False,2200.0,2
8606,3,4,150.0,200.0,2900000000.0,Pasar Rebo,False,False,False,False,2200.0,2
8607,2,3,75.0,53.0,1191000000.0,Cipayung,False,False,True,False,2200.0,2
8608,6,7,500.0,483.0,10000000000.0,Ciracas,True,False,False,False,3300.0,2
8609,3,4,150.0,200.0,2900000000.0,Pasar Rebo,False,False,False,False,2200.0,2
8610,4,5,160.0,101.0,2175000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8611,4,5,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8612,3,4,140.0,84.0,1875000000.0,Kramat Jati,False,False,True,False,2200.0,2
8613,3,4,135.0,77.0,1760000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8614,2,3,68.0,64.0,1284000000.0,Ciracas,False,False,False,False,2200.0,2
8615,4,4,92.0,97.0,2493000000.0,Kramat Jati,False,False,False,False,3500.0,2
8616,2,3,75.0,53.0,1191000000.0,Cipayung,False,False,True,False,2200.0,2
8617,3,3,100.0,75.0,1270000000.0,Pasar Rebo,False,False,False,False,2200.0,2
8618,2,3,75.0,53.0,1191000000.0,Cipayung,False,False,True,False,2200.0,2
8619,3,4,200.0,250.0,4500000000.0,Cipayung,False,True,True,False,2200.0,2
8620,3,3,115.0,106.0,2300000000.0,Cipayung,False,False,True,False,2200.0,2
8621,4,5,350.0,751.0,8300000000.0,Kramat Jati,False,False,True,False,10000.0,2
8622,3,3,250.0,176.0,1980000000.0,Cipayung,False,False,False,False,2200.0,2
8623,3,3,100.0,80.0,1320000000.0,Cipayung,False,False,True,False,2200.0,2
8624,3,4,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8625,3,3,100.0,80.0,1320000000.0,Cipayung,False,False,True,False,2200.0,2
8626,4,4,140.0,85.0,1850000000.0,Kramat Jati,False,False,True,False,2200.0,2
8627,2,3,110.0,91.0,1875000000.0,Cipayung,False,False,True,False,2200.0,2
8628,2,3,95.0,80.0,1514000000.0,Cipayung,False,False,True,False,2200.0,2
8629,3,4,140.0,85.0,1850000000.0,Kramat Jati,False,False,True,False,2200.0,2
8630,3,4,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8631,3,4,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8632,4,5,400.0,250.0,4000000000.0,Cipayung,True,True,True,False,10500.0,2
8633,3,3,158.0,115.0,2100000000.0,Ciracas,False,False,False,False,2200.0,2
8634,3,4,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8635,3,4,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8636,4,5,155.0,96.0,2125000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8637,3,4,140.0,85.0,1850000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8638,4,5,400.0,230.0,3900000000.0,Cipayung,True,False,False,False,2200.0,2
8639,2,3,110.0,91.0,1875000000.0,Cipayung,False,False,True,False,2200.0,2
8640,4,4,120.0,80.0,1550000000.0,Cipayung,False,False,False,False,4400.0,2
8641,3,3,158.0,115.0,2100000000.0,Ciracas,False,False,False,False,2200.0,2
8642,4,5,160.0,109.0,2290000000.0,Kramat Jati,False,False,True,False,2200.0,2
8643,4,5,170.0,127.0,2500000000.0,Kramat Jati,False,False,True,False,2200.0,2
8644,4,4,120.0,80.0,1550000000.0,Cipayung,False,False,False,False,4400.0,2
8645,2,3,120.0,57.0,1500000000.0,Kramat Jati,False,False,False,False,2200.0,2
8646,3,3,100.0,75.0,1270000000.0,Pasar Rebo,False,False,False,False,2200.0,2
8647,4,4,150.0,141.0,1900000000.0,Cipayung,True,True,False,False,2200.0,2
8648,2,3,75.0,60.0,990000000.0,Cipayung,False,False,True,False,2200.0,2
8649,2,3,120.0,57.0,1500000000.0,Kramat Jati,False,False,False,False,2200.0,2
8650,3,3,94.0,84.0,1740000000.0,Cipayung,False,True,True,False,2200.0,2
8651,4,4,115.0,89.0,1950000000.0,Cipayung,False,False,True,False,2200.0,2
8652,4,4,115.0,89.0,1950000000.0,Cipayung,False,False,True,False,2200.0,2
8653,4,4,115.0,89.0,1950000000.0,Cipayung,False,False,True,False,2200.0,2
8654,4,5,170.0,127.0,2500000000.0,Pasar Rebo,False,False,True,False,2200.0,2
8655,2,3,75.0,53.0,1191000000.0,Cipayung,False,False,True,False,2200.0,2
