,index,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,jumlah_lantai,listrik
3947,6231,3,4,97.0,78.0,1500000000.0,Cipayung,True,False,False,False,2,1300.0
3948,6232,6,6,300.0,250.0,5000000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3949,6233,3,4,110.0,160.0,2200000000.0,Cakung,True,False,False,False,1,1300.0
3950,6234,3,4,75.0,60.0,950000000.0,Cipayung,True,False,True,False,1,1300.0
3951,6235,2,3,36.0,50.0,525000000.0,Makasar,True,False,True,False,1,1300.0
3952,6236,3,4,130.0,90.0,1450000000.0,Cipayung,True,False,False,False,1,1300.0
3953,6237,3,4,130.0,67.0,1150000000.0,Duren Sawit,True,False,False,False,1,1300.0
3954,6238,3,3,70.0,72.0,1200000000.0,Pulo Gadung,True,False,False,False,1,1300.0
3955,6240,6,7,400.0,470.0,7000000000.0,Duren Sawit,True,False,False,False,4,1300.0
3956,6242,6,6,600.0,350.0,7800000000.0,Duren Sawit,True,False,True,False,2,1300.0
3957,6244,5,7,200.0,135.0,1650000000.0,Duren Sawit,True,False,True,False,2,1300.0
3958,6245,5,5,150.0,135.0,2850000000.0,Duren Sawit,True,False,True,False,2,1300.0
3959,6246,2,3,55.0,72.0,821436000.0,Cipayung,True,False,True,False,2,1300.0
3960,6247,8,8,500.0,358.0,7500000000.0,Duren Sawit,True,False,False,False,2,1300.0
3961,6248,4,5,181.0,200.0,4000000000.0,Cakung,True,True,False,False,2,1300.0
3962,6249,5,5,120.0,70.0,2050000000.0,Pulo Gadung,True,False,False,False,2,1300.0
3963,6250,4,4,180.0,121.0,1750000000.0,Pasar Rebo,True,False,False,False,2,1300.0
3964,6252,3,5,180.0,75.0,1500000000.0,Duren Sawit,True,False,False,False,2,1300.0
3965,6253,6,6,500.0,300.0,7500000000.0,Duren Sawit,True,False,False,False,2,1300.0
3966,6254,4,4,120.0,70.0,1100000000.0,Duren Sawit,True,False,True,False,2,1300.0
3967,6255,4,5,160.0,90.0,2000000000.0,Duren Sawit,True,False,False,False,2,1300.0
3968,6256,4,4,120.0,76.0,1200000000.0,Cipayung,True,True,True,False,2,1300.0
3969,6257,4,4,118.0,125.0,1590000000.0,Cipayung,True,False,True,False,2,1300.0
3970,6258,5,6,340.0,1156.0,4000000000.0,Ciracas,True,True,False,False,2,1300.0
3971,6259,3,4,100.0,90.0,1350000000.0,Duren Sawit,True,False,False,False,2,1300.0
3972,6260,3,3,140.0,120.0,1800000000.0,Duren Sawit,True,False,True,False,2,1300.0
3973,6261,4,5,150.0,89.0,1800000000.0,Kramat Jati,True,False,False,False,2,1300.0
3974,6262,6,4,300.0,198.0,1900000000.0,Cakung,True,False,False,False,2,1300.0
3975,6263,3,4,160.0,90.0,1200000000.0,Cakung,True,False,False,False,2,2200.0
3976,6264,4,5,140.0,90.0,1550000000.0,Ciracas,True,True,False,False,2,2200.0
3977,6265,3,4,100.0,55.0,650000000.0,Duren Sawit,True,False,True,False,2,2200.0
3978,6267,3,4,120.0,150.0,1200000000.0,Cakung,True,False,False,False,2,2200.0
3979,6268,3,5,140.0,74.0,1000000000.0,Pasar Rebo,True,False,False,False,2,2200.0
3980,6269,5,5,350.0,135.0,4500000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3981,6270,2,3,70.0,80.0,800000000.0,Kramat Jati,True,False,False,False,2,2200.0
3982,6271,5,5,140.0,93.0,1600000000.0,Cipayung,True,False,True,False,2,2200.0
3983,6272,3,5,175.0,165.0,2150000000.0,Duren Sawit,True,False,False,False,1,2200.0
3984,6273,2,3,80.0,90.0,1250000000.0,Cakung,True,False,False,False,1,2200.0
3985,6274,3,4,160.0,97.0,2500000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3986,6275,3,4,100.0,50.0,600000000.0,Cakung,True,False,False,False,2,2200.0
3987,6276,2,2,120.0,200.0,1800000000.0,Kramat Jati,True,False,False,False,2,2200.0
3988,6277,4,6,200.0,90.0,2400000000.0,Pulo Gadung,True,False,False,False,2,2200.0
3989,6278,3,5,200.0,213.0,1600000000.0,Pasar Rebo,True,False,False,False,1,2200.0
3990,6279,4,6,120.0,135.0,1600000000.0,Pulo Gadung,True,False,False,False,1,2200.0
3991,6281,3,6,300.0,165.0,3500000000.0,Pulo Gadung,True,False,False,False,1,2200.0
3992,6282,3,4,65.0,54.0,1118950000.0,Ciracas,True,False,False,False,1,2200.0
3993,6283,7,8,600.0,789.0,13500000000.0,Duren Sawit,True,True,True,False,1,2200.0
3994,6284,4,5,140.0,90.0,1600000000.0,Duren Sawit,True,False,False,False,1,2200.0
3995,6285,2,3,36.0,36.0,497000000.0,Pasar Rebo,True,False,False,False,1,2200.0
3996,6286,4,6,200.0,300.0,2150000000.0,Cakung,True,False,False,False,1,2200.0
3997,6287,4,4,180.0,124.0,2750000000.0,Duren Sawit,True,False,False,False,1,2200.0
3998,6289,6,6,500.0,480.0,13500000000.0,Duren Sawit,True,True,False,False,2,2200.0
3999,6290,4,5,120.0,136.0,3000000000.0,Kramat Jati,True,False,True,False,2,2200.0
4000,6291,2,4,96.0,96.0,800000000.0,Cakung,True,False,False,False,2,2200.0
4001,6292,3,4,85.0,71.0,1200000000.0,Cipayung,True,False,True,False,2,2200.0
4002,6293,4,5,100.0,140.0,1200000000.0,Cakung,True,False,False,False,2,2200.0
4003,6294,4,5,90.0,210.0,1200000000.0,Cipayung,True,True,False,False,1,2200.0
4004,6295,4,5,113.0,114.0,2170000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4005,6297,4,4,160.0,120.0,2100000000.0,Duren Sawit,True,False,False,False,2,2200.0
4006,6298,5,5,280.0,156.0,3000000000.0,Duren Sawit,True,False,False,False,2,2200.0
4007,6299,3,4,71.0,65.0,985000000.0,Cipayung,True,False,True,False,2,2200.0
4008,6300,2,3,38.0,120.0,496144683.0,Ciracas,True,False,True,False,1,2200.0
4009,6301,4,5,170.0,123.0,2200000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4010,6302,2,3,100.0,164.0,2300000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4011,6303,2,4,125.0,78.0,625000000.0,Duren Sawit,True,False,False,False,1,2200.0
4012,6304,4,5,200.0,127.0,1500000000.0,Cakung,True,False,False,False,1,2200.0
4013,6306,6,9,486.0,540.0,4000000000.0,Cipayung,True,False,False,False,2,2200.0
4014,6307,3,4,85.0,45.0,800000000.0,Duren Sawit,True,False,False,False,2,2200.0
4015,6308,8,12,700.0,1075.0,8500000000.0,Duren Sawit,True,False,False,False,2,2200.0
4016,6309,3,4,65.0,45.0,1400000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4017,6310,3,5,200.0,120.0,1199999000.0,Duren Sawit,True,False,False,False,2,2200.0
4018,6311,2,6,185.0,128.0,850000000.0,Makasar,True,False,False,False,2,2200.0
4019,6312,2,4,60.0,90.0,970000000.0,Cakung,True,False,False,False,2,2200.0
4020,6315,5,6,200.0,150.0,1800000000.0,Duren Sawit,True,False,False,False,2,2200.0
4021,6316,3,4,190.0,90.0,1350000000.0,Duren Sawit,True,False,False,False,2,2200.0
4022,6318,3,3,140.0,111.0,1600000000.0,Duren Sawit,True,False,False,False,2,2200.0
4023,6319,2,4,60.0,60.0,700000000.0,Pasar Rebo,True,False,False,False,2,2200.0
4024,6320,3,4,90.0,75.0,1500000000.0,Cipayung,True,False,False,False,2,2200.0
4025,6321,3,3,250.0,100.0,2500000000.0,Cakung,True,False,False,False,2,2200.0
4026,6322,5,5,160.0,132.0,1900000000.0,Kramat Jati,True,False,False,False,2,2200.0
4027,6323,3,4,120.0,72.0,1400000000.0,Duren Sawit,True,False,False,False,2,2200.0
4028,6324,3,4,55.0,72.0,888000000.0,Cipayung,True,False,False,False,2,2200.0
4029,6326,5,5,200.0,136.0,2600000000.0,Duren Sawit,True,False,False,False,2,2200.0
4030,6327,3,4,120.0,77.0,1400000000.0,Duren Sawit,True,False,False,False,2,2200.0
4031,6328,3,3,120.0,90.0,1550000000.0,Cakung,True,False,False,False,2,2200.0
4032,6329,4,4,210.0,91.0,1550000000.0,Pulo Gadung,True,False,True,False,2,2200.0
4033,6330,2,4,80.0,83.0,900000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4034,6331,4,5,350.0,135.0,4200000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4035,6332,4,6,160.0,90.0,2300000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4036,6333,6,6,300.0,150.0,3500000000.0,Cakung,True,True,False,False,2,2200.0
4037,6334,4,5,120.0,77.0,1300000000.0,Duren Sawit,True,False,False,False,2,2200.0
4038,6335,6,10,550.0,338.0,5000000000.0,Duren Sawit,True,False,True,False,2,2200.0
4039,6336,5,5,135.0,90.0,1800000000.0,Duren Sawit,True,False,False,False,2,2200.0
4040,6337,4,4,180.0,120.0,1600000000.0,Duren Sawit,True,False,False,False,2,2200.0
4041,6340,3,5,89.0,90.0,1300000000.0,Pulo Gadung,True,False,True,False,1,2200.0
4042,6341,5,5,250.0,171.0,2750000000.0,Duren Sawit,True,False,False,False,1,2200.0
4043,6342,3,4,170.0,170.0,2500000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4044,6343,9,8,560.0,331.0,7000000000.0,Duren Sawit,True,True,False,False,1,2200.0
4045,6344,3,6,193.0,195.0,1500000000.0,Cipayung,True,False,False,False,1,2200.0
4046,6345,4,7,256.0,132.0,1500000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4047,6346,4,4,90.0,120.0,1750000000.0,Cakung,True,False,True,False,1,2200.0
4048,6347,3,4,99.0,80.0,2400000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4049,6348,5,6,300.0,188.0,6500000000.0,Pulo Gadung,True,False,True,True,1,2200.0
4050,6349,6,6,350.0,270.0,3500000000.0,Duren Sawit,True,False,False,False,1,2200.0
4051,6350,3,4,110.0,67.0,850000000.0,Pasar Rebo,True,False,False,False,2,2200.0
4052,6351,5,7,360.0,216.0,3500000000.0,Jatinegara,True,False,False,False,2,2200.0
4053,6352,5,7,350.0,442.0,3999000000.0,Pulo Gadung,True,False,True,False,2,3500.0
4054,6353,3,4,80.0,75.0,795000000.0,Ciracas,True,False,False,False,2,2200.0
4055,6354,2,3,83.0,83.0,775000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4056,6355,2,5,120.0,130.0,1500000000.0,Jatinegara,True,False,False,False,1,2200.0
4057,6356,4,4,300.0,159.0,2300000000.0,Cipayung,True,False,True,False,1,2200.0
4058,6357,3,5,200.0,120.0,1200000000.0,Duren Sawit,True,False,False,False,1,2200.0
4059,6358,3,4,50.0,75.0,519000000.0,Ciracas,True,False,True,False,1,2200.0
4060,6359,2,3,60.0,85.0,1200000000.0,Duren Sawit,True,False,True,False,1,2200.0
4061,6361,3,5,132.0,152.0,1800000000.0,Matraman,True,False,False,False,2,2200.0
4062,6362,4,7,171.0,251.0,1675000000.0,Duren Sawit,True,False,True,False,2,2200.0
4063,6363,4,4,160.0,90.0,1800000000.0,Duren Sawit,True,False,True,False,2,2200.0
4064,6364,3,5,175.0,135.0,2250000000.0,Duren Sawit,True,False,False,False,2,2200.0
4065,6365,7,9,400.0,442.0,4500000000.0,Duren Sawit,True,False,False,False,2,3300.0
4066,6367,3,5,96.0,120.0,1450000000.0,Cakung,True,False,False,False,2,3300.0
4067,6368,4,5,160.0,121.0,1600000000.0,Pasar Rebo,True,False,False,False,2,3300.0
4068,6369,5,5,62.0,120.0,2450000000.0,Cipayung,True,False,False,False,1,3300.0
4069,6370,3,4,115.0,86.0,2465000000.0,Jatinegara,True,False,False,False,2,3300.0
4070,6371,5,5,170.0,222.0,3500000000.0,Duren Sawit,True,False,False,False,2,3300.0
4071,6372,3,4,90.0,109.0,1000000000.0,Matraman,True,False,False,False,2,3300.0
4072,6373,4,4,150.0,96.0,1500000000.0,Cakung,True,False,False,False,2,2200.0
4073,6374,5,5,150.0,100.0,2400000000.0,Pulo Gadung,True,False,False,False,2,3300.0
4074,6376,5,5,185.0,149.0,2800000000.0,Duren Sawit,True,False,True,False,2,3300.0
4075,6377,3,5,225.0,178.0,1900000000.0,Duren Sawit,True,False,False,False,2,2200.0
4076,6378,4,4,185.0,115.0,2200000000.0,Duren Sawit,True,False,True,False,2,3300.0
4077,6379,3,5,235.0,215.0,1850000000.0,Ciracas,True,False,True,False,2,3300.0
4078,6380,7,6,400.0,250.0,4000000000.0,Cipayung,True,True,False,False,2,3300.0
4079,6381,2,3,75.0,65.0,475000000.0,Kramat Jati,True,False,False,False,2,3300.0
4080,6382,2,4,150.0,130.0,1300000000.0,Cakung,True,False,False,False,2,3300.0
4081,6383,3,4,85.0,45.0,800000000.0,Kramat Jati,True,False,False,False,2,3300.0
4082,6385,4,4,90.0,52.0,999000000.0,Kramat Jati,True,False,False,False,2,3300.0
4083,6386,5,4,190.0,150.0,2100000000.0,Ciracas,True,False,False,False,2,3300.0
4084,6387,3,4,80.0,75.0,819000000.0,Cipayung,True,True,True,False,2,3300.0
4085,6388,3,4,130.0,83.0,1400000000.0,Cipayung,True,False,True,False,2,3300.0
4086,6389,4,5,190.0,90.0,2450000000.0,Duren Sawit,True,False,False,False,2,3300.0
4087,6390,2,3,70.0,85.0,950000000.0,Cipayung,True,False,True,False,1,3300.0
4088,6391,6,6,340.0,218.0,2800000000.0,Duren Sawit,True,False,True,True,1,3300.0
4089,6393,3,5,150.0,90.0,850000000.0,Duren Sawit,True,False,True,False,1,3300.0
4090,6394,3,3,64.0,40.0,850000000.0,Cipayung,True,False,True,False,2,3300.0
4091,6395,2,3,50.0,73.0,650000000.0,Pasar Rebo,True,False,False,False,2,3300.0
4092,6396,3,5,105.0,105.0,1200000000.0,Cakung,True,False,False,False,2,3300.0
4093,6397,6,5,200.0,118.0,2500000000.0,Duren Sawit,True,False,False,False,2,2200.0
4094,6399,3,5,175.0,95.0,1350000000.0,Kramat Jati,True,False,False,False,2,3300.0
4095,6400,7,5,125.0,64.0,2300000000.0,Pulo Gadung,True,False,False,False,2,3300.0
4096,6401,3,4,70.0,72.0,845000000.0,Ciracas,True,False,False,False,2,3300.0
4097,6402,3,4,66.0,35.0,475000000.0,Matraman,True,False,False,False,2,3300.0
4098,6404,3,4,120.0,88.0,1434400000.0,Cipayung,True,False,False,False,2,3300.0
4099,6405,3,3,69.0,90.0,1400000000.0,Cakung,True,False,False,False,1,3300.0
4100,6406,6,6,400.0,219.0,5000000000.0,Duren Sawit,True,False,False,False,1,3300.0
4101,6407,3,4,60.0,90.0,1200000000.0,Cakung,True,False,False,False,1,3300.0
4102,6408,3,4,90.0,75.0,1500000000.0,Cipayung,True,False,False,False,1,3300.0
4103,6409,4,5,130.0,105.0,1500000000.0,Duren Sawit,True,False,False,False,2,3300.0
4104,6410,5,5,151.0,82.0,1250000000.0,Duren Sawit,True,False,False,False,2,3300.0
4105,6411,3,3,50.0,93.0,1300000000.0,Makasar,True,False,False,False,2,3300.0
4106,6412,4,7,600.0,820.0,8000000000.0,Makasar,True,False,True,False,2,3300.0
4107,6413,3,5,130.0,64.0,1260000000.0,Cipayung,True,False,True,False,2,3300.0
4108,6414,4,5,225.0,217.0,4900000000.0,Pulo Gadung,True,False,False,False,2,3300.0
4109,6415,3,5,200.0,150.0,2900000000.0,Duren Sawit,True,False,True,False,2,3300.0
4110,6416,4,6,250.0,170.0,3700000000.0,Duren Sawit,True,True,False,False,2,3300.0
4111,6417,5,5,225.0,280.0,5000000000.0,Duren Sawit,True,False,False,False,2,3300.0
4112,6418,4,5,120.0,120.0,1725000000.0,Cakung,True,True,True,False,2,3300.0
4113,6419,4,4,170.0,106.0,2500000000.0,Duren Sawit,True,False,False,False,2,3300.0
4114,6420,3,4,200.0,416.0,13000000000.0,Jatinegara,True,False,False,False,2,3300.0
4115,6421,3,4,130.0,80.0,2000000000.0,Pulo Gadung,True,False,False,False,2,3300.0
4116,6422,4,4,130.0,120.0,1350000000.0,Cakung,True,False,True,False,2,3300.0
4117,6423,3,4,90.0,136.0,1900000000.0,Cakung,True,False,True,False,2,3300.0
4118,6424,3,6,131.0,114.0,2000000000.0,Matraman,True,False,False,False,2,3300.0
4119,6467,3,4,90.0,82.0,850000000.0,Duren Sawit,True,False,False,False,2,3500.0
4120,6468,5,8,400.0,309.0,4500000000.0,Kramat Jati,True,False,True,False,2,3500.0
4121,6469,6,7,500.0,458.0,10000000000.0,Pulo Gadung,True,True,False,False,2,3500.0
4122,6470,4,4,100.0,117.0,1400000000.0,Cipayung,True,False,False,False,2,3500.0
4123,6471,4,5,300.0,209.0,3500000000.0,Matraman,True,False,False,False,2,3500.0
4124,6474,5,5,250.0,198.0,3200000000.0,Kramat Jati,True,False,False,False,2,3500.0
4125,6475,2,3,45.0,75.0,975000000.0,Duren Sawit,True,False,False,False,2,3500.0
4126,6476,4,5,108.0,108.0,1625000000.0,Cakung,True,False,False,False,2,3500.0
4127,6477,3,4,150.0,93.0,1950000000.0,Cipayung,True,False,True,False,2,3500.0
4128,6478,3,4,80.0,120.0,1500000000.0,Cakung,True,False,True,False,2,3500.0
4129,6479,4,5,97.0,78.0,1699611000.0,Cipayung,True,False,True,False,2,3500.0
4130,6480,4,6,180.0,105.0,1700000000.0,Cakung,True,False,False,False,2,3500.0
4131,6481,4,4,300.0,127.0,2650000000.0,Duren Sawit,True,False,False,False,3,3500.0
4132,6483,4,5,112.0,145.0,2400000000.0,Kramat Jati,True,True,True,False,2,3500.0
4133,6484,6,6,370.0,1015.0,5650000000.0,Ciracas,True,False,False,False,3,3500.0
4134,6485,4,5,100.0,219.0,1850000000.0,Kramat Jati,True,False,False,False,1,2200.0
4135,6487,5,5,180.0,150.0,2450000000.0,Duren Sawit,True,False,True,False,2,3500.0
4136,6488,4,4,130.0,141.0,1450000000.0,Pasar Rebo,True,False,False,False,1,3500.0
4137,6489,7,6,200.0,152.0,3050000000.0,Duren Sawit,True,False,False,False,1,3500.0
4138,6490,4,4,137.0,147.0,2800000000.0,Duren Sawit,True,True,False,False,1,3500.0
4139,6491,5,4,120.0,46.0,1800000000.0,Cakung,True,False,False,False,1,3500.0
4140,6492,5,4,130.0,90.0,1500000000.0,Duren Sawit,True,False,False,False,1,3500.0
4141,6493,2,4,121.0,91.0,1150000000.0,Duren Sawit,True,False,True,False,2,3500.0
4142,6494,2,4,100.0,104.0,1200000000.0,Cakung,True,False,True,False,2,3500.0
4143,6495,2,5,100.0,150.0,1100000000.0,Cakung,True,False,False,False,2,3500.0
4144,6496,4,5,135.0,96.0,1500000000.0,Cakung,True,False,False,False,2,3500.0
4145,6497,3,4,60.0,90.0,800000000.0,Cakung,True,False,True,False,1,3500.0
4146,6498,4,6,250.0,176.0,1800000000.0,Cipayung,True,False,True,False,2,3500.0
4147,6499,3,5,180.0,91.0,1500000000.0,Duren Sawit,True,False,False,False,2,3500.0
4148,6501,6,8,350.0,382.0,2300000000.0,Pulo Gadung,True,False,False,False,2,3500.0
4149,6503,3,5,100.0,105.0,1350000000.0,Cakung,True,False,False,False,1,2200.0
4150,6504,4,4,134.0,129.0,2777000000.0,Kramat Jati,True,False,True,False,2,2200.0
4151,6505,2,3,78.0,78.0,900000000.0,Duren Sawit,True,False,False,False,1,1300.0
4152,6506,4,5,229.0,220.0,5500000000.0,Cakung,True,True,True,False,2,2200.0
4153,6507,4,5,160.0,200.0,1350000000.0,Cakung,True,False,True,False,1,2200.0
4154,6508,4,5,177.0,92.0,1850000000.0,Matraman,True,False,False,False,2,2200.0
4155,6509,3,4,140.0,90.0,2300000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4156,6510,2,4,75.0,207.0,1500000000.0,Cipayung,True,False,False,False,1,2200.0
4157,6511,3,4,110.0,96.0,1350000000.0,Cakung,True,False,False,False,2,2200.0
4158,6512,5,5,298.0,280.0,9000000000.0,Cakung,True,False,True,False,2,2200.0
4159,6513,3,4,120.0,90.0,1250000000.0,Duren Sawit,True,False,False,False,2,2200.0
4160,6515,3,3,42.0,39.0,599000000.0,Pasar Rebo,True,False,True,False,2,2200.0
4161,6516,3,4,65.0,63.0,960000000.0,Cipayung,True,False,False,False,2,2200.0
4162,6517,3,4,83.0,71.0,1039000000.0,Cipayung,True,False,False,False,2,2200.0
4163,6518,3,3,67.0,75.0,1350000000.0,Cakung,True,False,True,False,2,2200.0
4164,6519,3,5,110.0,97.0,1240000000.0,Duren Sawit,True,False,False,False,2,2200.0
4165,6520,3,4,110.0,75.0,1800000000.0,Duren Sawit,True,False,False,False,2,2200.0
4166,6521,7,8,225.0,375.0,5000000000.0,Duren Sawit,True,True,False,False,2,4400.0
4167,6523,3,4,120.0,105.0,2500000000.0,Pulo Gadung,True,False,True,False,3,2200.0
4168,6524,3,4,67.0,46.0,1400000000.0,Pulo Gadung,True,False,True,False,2,2200.0
4169,6525,5,6,134.0,114.0,2418000000.0,Cipayung,True,False,True,False,2,2200.0
4170,6528,4,4,120.0,85.0,1600000000.0,Pulo Gadung,True,False,False,False,3,2200.0
4171,6529,5,5,110.0,80.0,1550000000.0,Duren Sawit,True,False,False,False,2,2200.0
4172,6531,4,5,170.0,110.0,1850000000.0,Duren Sawit,True,False,False,False,2,2200.0
4173,6532,5,6,300.0,338.0,1600000000.0,Duren Sawit,True,False,False,False,2,2200.0
4174,6533,5,5,150.0,114.0,2000000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4175,6534,2,3,200.0,200.0,1200000000.0,Duren Sawit,True,False,False,False,2,2200.0
4176,6535,3,3,130.0,170.0,1550000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4177,6537,3,4,110.0,91.0,1875000000.0,Cipayung,True,True,True,False,2,2200.0
4178,6538,4,4,110.0,87.0,1721816250.0,Cipayung,True,False,False,False,2,2200.0
4179,6539,4,5,75.0,90.0,1475000000.0,Cakung,True,True,True,True,2,2200.0
4180,6540,3,4,70.0,90.0,650000000.0,Ciracas,True,False,False,False,2,2200.0
4181,6541,2,3,55.0,90.0,1100000000.0,Cakung,True,False,False,False,1,2200.0
4182,6542,16,26,416.0,1084.0,8500000000.0,Matraman,True,False,False,False,2,2200.0
4183,6544,4,6,300.0,153.0,2900000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4184,6548,2,3,78.0,78.0,900000000.0,Duren Sawit,True,False,False,False,1,1300.0
4185,6549,3,5,96.0,90.0,1100000000.0,Duren Sawit,True,False,False,False,1,2200.0
4186,6550,5,5,260.0,194.0,6000000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4187,6551,4,5,120.0,217.0,1250000000.0,Duren Sawit,True,False,True,False,1,2200.0
4188,6553,3,3,90.0,104.0,1200000000.0,Cakung,True,False,True,False,1,2200.0
4189,6554,5,6,300.0,308.0,3600000000.0,Duren Sawit,True,False,True,False,1,2200.0
4190,6555,5,6,400.0,262.0,4500000000.0,Cipayung,True,False,True,False,2,2200.0
4191,6556,4,4,120.0,110.0,1600000000.0,Kramat Jati,True,False,False,False,1,2200.0
4192,6557,3,5,250.0,111.0,1100000000.0,Cakung,True,False,False,False,1,2200.0
4193,6558,3,5,235.0,210.0,2000000000.0,Cakung,True,False,False,False,1,2200.0
4194,6559,7,10,641.0,716.0,23000000000.0,Duren Sawit,True,True,False,False,2,2200.0
4195,6561,3,4,65.0,63.0,670000000.0,Cipayung,True,False,True,False,2,2200.0
4196,6564,2,4,69.0,96.0,1600000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4197,6565,3,4,150.0,112.0,2550000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4198,6567,3,3,84.0,42.0,1300000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4199,6568,3,4,150.0,98.0,1300000000.0,Duren Sawit,True,False,False,False,1,2200.0
4200,6569,3,4,53.0,50.0,698000000.0,Makasar,True,False,True,False,1,2200.0
4201,6570,5,6,300.0,225.0,5200000000.0,Pulo Gadung,True,False,False,False,1,2200.0
4202,6571,3,4,95.0,67.0,1015000000.0,Duren Sawit,True,False,False,False,1,2200.0
4203,6572,3,3,40.0,65.0,790000000.0,Duren Sawit,True,False,True,False,1,2200.0
4204,6575,3,4,150.0,100.0,2450000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4205,6577,3,3,69.0,90.0,1200000000.0,Cakung,True,False,False,False,2,2200.0
4206,6578,5,6,220.0,187.0,2100000000.0,Ciracas,True,False,True,False,2,2200.0
4207,6579,4,4,237.0,198.0,2700000000.0,Pulo Gadung,True,False,False,False,2,2200.0
4208,6580,2,3,100.0,50.0,485000000.0,Kramat Jati,True,False,False,False,2,2200.0
4209,6581,3,4,84.0,70.0,1325000000.0,Cipayung,True,False,False,False,2,2200.0
4210,6582,3,3,90.0,90.0,1550000000.0,Cakung,True,False,False,False,2,2200.0
4211,6583,2,3,54.0,128.0,950000000.0,Pasar Rebo,True,False,False,False,2,2200.0
4212,6584,6,6,250.0,165.0,4200000000.0,Duren Sawit,True,False,False,False,2,2200.0
